timestamp,status_code
1576200672.3950045,0
1576200672.4148257,0
1576200672.4337673,0
1576200672.4482703,0
1576200672.4701827,0
1576200672.48327,0
1576200672.500155,0
1576200672.5212464,0
1576200672.534779,0
1576200677.6001437,0
1576200677.6190844,0
1576200677.641401,0
1576200677.651867,0
1576200677.6678286,0
1576200677.676437,0
1576200677.6883178,0
1576200677.7014394,0
1576200677.7103322,0
1576200682.7785585,0
1576200682.803795,0
1576200682.8181546,0
1576200682.8368,0
1576200682.8486574,0
1576200682.8613245,0
1576200682.8737152,0
1576200682.8917727,0
1576200682.9031417,0
1576200687.9688003,0
1576200687.988389,0
1576200688.0054955,0
1576200688.0172956,0
1576200688.0316079,0
1576200688.0460603,0
1576200688.0580447,0
1576200688.0701168,0
1576200688.0820515,0
1576200692.1423028,0
1576200692.1592803,0
1576200692.1836717,0
1576200692.1999772,0
1576200692.2166164,0
1576200692.2302647,0
1576200692.2425323,0
1576200692.2482893,0
1576200692.2596962,0
1576200697.3303769,0
1576200697.3547251,0
1576200697.3744237,0
1576200697.3880408,0
1576200697.4004362,0
1576200697.4110484,0
1576200697.4274454,0
1576200697.4382246,0
1576200697.455866,0
1576200702.5198255,0
1576200702.5311465,0
1576200702.5410388,0
1576200702.5494664,0
1576200702.561123,0
1576200702.5670798,0
1576200702.5735414,0
1576200702.582615,0
1576200702.5907378,0
1576200707.6643593,0
1576200707.685793,0
1576200707.7040699,0
1576200707.7205284,0
1576200707.730596,0
1576200707.743476,0
1576200707.7629578,0
1576200707.7732403,0
1576200707.7808027,0
1576200712.8549554,0
1576200712.8860629,0
1576200712.9006345,0
1576200712.913976,0
1576200712.9218857,0
1576200712.9513047,0
1576200712.95764,0
1576200712.9641657,0
1576200712.9691346,0
1576200717.0255582,0
1576200717.0350752,0
1576200717.0410354,0
1576200717.0478091,0
1576200717.0533884,0
1576200717.0645788,0
1576200717.0703409,0
1576200717.0768764,0
1576200717.0832062,0
1576200722.1321354,0
1576200722.1428816,0
1576200722.14807,0
1576200722.153228,0
1576200722.1576293,0
1576200722.1692064,0
1576200722.1734262,0
1576200722.1789327,0
1576200722.1843417,0
1576200727.2410462,0
1576200727.2517574,0
1576200727.2645357,0
1576200727.2915523,0
1576200727.3147428,0
1576200727.3279512,0
1576200727.3407247,0
1576200727.3645344,0
1576200727.3712146,0
1576200732.4957209,0
1576200732.5111856,0
1576200732.5374463,0
1576200732.5547931,0
1576200732.5653021,0
1576200732.5738528,0
1576200732.5889132,0
1576200732.5996678,0
1576200732.608351,0
1576200737.7386732,0
1576200737.7746139,0
1576200737.7962115,0
1576200737.811959,0
1576200737.8256376,0
1576200737.8367133,0
1576200737.849687,0
1576200737.8677907,0
1576200737.878878,0
1576200742.011754,0
1576200742.0307121,0
1576200742.0547786,0
1576200742.0723057,0
1576200742.0876095,0
1576200742.1000228,0
1576200742.1135542,0
1576200742.1280951,0
1576200742.1461134,0
1576200747.2796626,0
1576200747.290949,0
1576200747.302464,0
1576200747.3103995,0
1576200747.3194187,0
1576200747.3260107,0
1576200747.3319826,0
1576200747.3422077,0
1576200747.3461485,0
1576200752.4226487,0
1576200752.4645283,0
1576200752.4778922,0
1576200752.491012,0
1576200752.503597,0
1576200752.5154128,0
1576200752.5288808,0
1576200752.539187,0
1576200752.5475779,0
1576200757.7398682,0
1576200757.7752783,0
1576200757.792157,0
1576200757.8023715,0
1576200757.8301823,0
1576200757.8407063,0
1576200757.8578048,0
1576200757.8681326,0
1576200757.882741,0
1576200762.1243293,0
1576200762.1826684,0
1576200762.1908245,0
1576200762.211958,0
1576200762.2269955,0
1576200762.2524757,0
1576200762.2691147,0
1576200762.2861621,0
1576200762.2981658,0
1576200767.3875484,0
1576200767.4116445,0
1576200767.430054,0
1576200767.447214,0
