timestamp,error_val,type
1576200682.9580724,2,2
1576200682.9614909,1,2
1576200682.963733,0,2
1576200687.9630182,3300,0
1576200687.9641733,0,3
1576200687.9644206,1,2
1576200687.9659326,6105,1
1576200687.968666,8698,1
1576200687.9740548,10779,1
1576200687.9742413,13391,1
1576200687.9757948,14349,1
1576200687.9771366,14772,1
1576200687.9775634,17469,1
1576200687.9786355,16012,1
1576200687.9806035,17917,0
1576200687.9816346,1,3
1576200687.9842787,21508,1
1576200687.9858298,2,2
1576200687.9872246,26112,1
1576200687.9930544,30147,1
1576200687.995493,33734,1
1576200687.9955416,35268,1
1576200687.9961367,34124,1
1576200687.9969957,36256,1
1576200687.9978595,37827,0
1576200687.9982896,37587,1
1576200688.0000298,2,3
1576200688.0016499,41505,1
1576200688.0032015,3,2
1576200688.0049484,44911,1
1576200688.0052981,44498,1
1576200688.0069633,43343,1
1576200688.0112953,50896,0
1576200688.0120106,50768,1
1576200688.012657,49830,1
1576200688.0130317,3,3
1576200688.0137615,49109,1
1576200688.0139022,51709,1
1576200688.0141187,53424,1
1576200688.015209,53864,1
1576200688.0160677,4,2
1576200688.0161622,54866,1
1576200688.017973,57127,1
1576200688.0187352,57653,1
1576200688.0190842,57420,1
1576200688.0233004,62174,1
1576200688.0246189,61647,0
1576200688.026799,64558,1
1576200688.0276337,65328,1
1576200688.028216,64636,1
1576200688.028751,4,3
1576200688.0291831,5,2
1576200688.030048,68169,1
1576200688.0321822,70330,1
1576200688.0336545,71965,1
1576200688.034406,71588,1
1576200688.036403,73692,1
1576200688.037314,75063,1
1576200688.037976,75811,1
1576200688.039516,77295,1
1576200688.0402336,78554,0
1576200688.0416358,78653,1
1576200688.0423434,80164,1
1576200688.0425212,5,3
1576200688.0428567,80745,1
1576200688.0439572,6,2
1576200688.0459058,83599,1
1576200688.0468254,84784,1
1576200688.0486908,86319,1
1576200688.0489867,86095,1
1576200688.0532901,91736,1
1576200688.0536685,89354,1
1576200688.0539825,90874,1
1576200688.0545137,90489,0
1576200688.0549183,92750,1
1576200688.0553923,6,3
1576200688.0561886,94104,1
1576200688.0566232,7,2
1576200688.058375,95074,1
1576200688.0614061,99171,1
1576200688.062927,97023,1
1576200688.0629861,97963,1
1576200688.063491,100295,1
1576200688.0651336,102289,0
1576200688.0653186,100463,1
1576200688.0665267,103124,1
1576200688.0666099,7,3
1576200688.066813,104406,1
1576200688.067032,103625,1
1576200688.0681455,8,2
1576200688.0710816,107401,1
1576200688.0725548,109634,1
1576200688.0726829,108423,1
1576200688.0730414,107554,1
1576200688.0749567,110928,1
1576200688.07539,112128,1
1576200688.076691,111743,0
1576200688.0780852,115206,1
1576200688.078129,8,3
1576200688.0783002,114634,1
1576200688.079087,115562,1
1576200688.081135,9,2
1576200688.0825808,118848,1
1576200688.0830865,118207,1
1576200688.0850081,120920,1
1576200688.086106,122759,1
1576200688.0877976,123699,1
1576200688.0895288,124548,1
1576200688.0901399,127277,1
1576200688.0905466,127834,1
1576200688.0922549,128846,1
1576200688.0993664,8,2
1576200688.1072092,7,2
1576200688.1176822,6,2
1576200688.1236577,5,2
1576200688.1289907,4,2
1576200688.1331031,3,2
1576200688.1366885,2,2
1576200688.140802,1,2
1576200688.1432583,0,2
1576200692.1406815,2182,0
1576200692.1408825,0,3
1576200692.1413836,1,2
1576200692.1464794,7668,1
1576200692.147444,8235,1
1576200692.1510265,11555,1
1576200692.1516888,9786,0
1576200692.1537766,13948,1
1576200692.1550617,1,3
1576200692.1552174,12998,1
1576200692.157222,14080,1
1576200692.1573086,16423,1
1576200692.1587036,19382,1
1576200692.1591415,2,2
1576200692.1597762,18580,1
1576200692.1624703,23138,1
1576200692.16458,24446,1
1576200692.174463,32716,1
1576200692.1766608,36867,0
1576200692.1781933,36390,1
1576200692.1783302,2,3
1576200692.178489,25979,1
1576200692.179085,38883,1
1576200692.1804175,3,2
1576200692.182141,42032,1
1576200692.1830835,43400,1
1576200692.1836255,43862,1
1576200692.1864305,45883,1
1576200692.188597,48601,1
1576200692.191135,50277,1
1576200692.1917145,50931,1
1576200692.1918533,50978,0
1576200692.19245,50845,1
1576200692.1945457,3,3
1576200692.1960082,56513,1
1576200692.1961915,55391,1
1576200692.1963742,4,2
1576200692.19905,59574,1
1576200692.1993883,58485,1
1576200692.1998158,59609,1
1576200692.2041519,63026,1
1576200692.2047536,64944,1
1576200692.2060447,65639,1
1576200692.2068973,66533,1
1576200692.2080116,67656,0
1576200692.210237,4,3
1576200692.2112892,68786,1
1576200692.212242,71578,1
1576200692.213399,71753,1
1576200692.2136533,5,2
1576200692.214474,74278,1
1576200692.2158024,74397,1
1576200692.2183857,77384,1
1576200692.220809,79459,1
1576200692.2218573,80056,1
1576200692.2242522,83450,1
1576200692.2247872,81265,1
1576200692.2251236,84996,1
1576200692.225376,82529,0
1576200692.2254207,84722,1
1576200692.2257252,83108,1
1576200692.2269945,5,3
1576200692.2289886,6,2
1576200692.22959,88883,1
1576200692.2326622,90737,1
1576200692.233997,90808,1
1576200692.2359676,94531,1
1576200692.2366006,93150,1
1576200692.2374823,95396,1
1576200692.237917,96668,1
1576200692.2382977,96719,0
1576200692.23854,96457,1
1576200692.2388477,97727,1
1576200692.239534,6,3
1576200692.2413225,7,2
1576200692.2421365,101170,1
1576200692.2464743,105854,1
1576200692.2472484,105893,0
1576200692.2474031,7,3
1576200692.247535,8,2
1576200692.2497442,108731,1
1576200692.250114,109059,1
1576200692.252025,109196,0
1576200692.2523332,110991,1
1576200692.2535863,112101,1
1576200692.254689,8,3
1576200692.2570536,115332,1
1576200692.257281,9,2
1576200692.2573662,115054,1
1576200692.257914,115126,1
1576200692.259074,115512,1
1576200692.2592978,116796,1
1576200692.259396,116358,1
1576200692.264575,122874,1
1576200692.2649748,123195,1
1576200692.2661982,121373,1
1576200692.2668622,122490,1
1576200692.2690995,127011,1
1576200692.2694488,127326,1
1576200692.2709537,127377,1
1576200692.2753685,132543,1
1576200692.2757354,132606,1
1576200692.2768395,130490,1
1576200692.2799141,135407,1
1576200692.2806146,136578,1
1576200692.281818,138748,1
1576200692.2818964,138858,1
1576200692.2832656,139912,1
1576200692.2899084,8,2
1576200692.300353,7,2
1576200692.3064694,6,2
1576200692.3117504,5,2
1576200692.3155828,4,2
1576200692.3193886,3,2
1576200692.3231814,2,2
1576200692.3282955,1,2
1576200692.3305838,0,2
1576200697.3280177,1818,0
1576200697.3282566,0,3
1576200697.3289855,1,2
1576200697.3348193,6594,1
1576200697.3363326,9473,1
1576200697.3370745,10125,1
1576200697.3372471,8623,1
1576200697.3434775,15535,1
1576200697.3442416,15413,1
1576200697.3468437,15637,1
1576200697.3480985,18037,0
1576200697.3495414,1,3
1576200697.3497388,17696,1
1576200697.3501627,21895,1
1576200697.3527694,2,2
1576200697.3566475,28493,1
1576200697.356997,28573,1
1576200697.3601573,31322,1
1576200697.36114,32878,1
1576200697.3637424,35231,1
1576200697.3652418,38340,1
1576200697.3660076,31808,1
1576200697.368101,38652,1
1576200697.3690476,41995,1
1576200697.3691974,41466,0
1576200697.3701417,2,3
1576200697.372285,45165,1
1576200697.3729095,3,2
1576200697.373938,46477,1
1576200697.3758554,47800,1
1576200697.3763244,48592,1
1576200697.3792121,51227,1
1576200697.3795636,51624,0
1576200697.3816438,54106,1
1576200697.3819768,53188,1
1576200697.3820338,54305,1
1576200697.3829665,3,3
1576200697.3838155,55769,1
1576200697.3855057,57895,1
1576200697.3858726,4,2
1576200697.388987,61129,1
1576200697.391031,60791,1
1576200697.3929431,65109,1
1576200697.393515,64622,1
1576200697.394806,64813,1
1576200697.3952026,66258,1
1576200697.39575,66710,1
1576200697.396103,67368,0
1576200697.396488,68814,1
1576200697.3972912,4,3
1576200697.398828,5,2
1576200697.4013965,72756,1
1576200697.402648,72586,1
1576200697.405079,75234,1
1576200697.405665,77210,1
1576200697.4058447,76127,0
1576200697.406541,77819,1
1576200697.4071534,78132,1
1576200697.4071953,5,3
1576200697.4087842,79708,1
1576200697.4099922,6,2
1576200697.411665,81508,1
1576200697.4120047,82515,1
1576200697.4139578,85250,1
1576200697.4144905,82551,1
1576200697.4181738,86052,1
1576200697.4182854,87679,0
1576200697.4188612,88257,1
1576200697.4200943,90606,1
1576200697.4201732,90700,1
1576200697.422436,6,3
1576200697.4235084,7,2
1576200697.4246416,93973,1
1576200697.4251342,94038,1
1576200697.4253325,95519,1
1576200697.4285445,98529,1
1576200697.4296033,98777,1
1576200697.4302716,97188,1
1576200697.4310236,101242,1
1576200697.4322062,101989,1
1576200697.432911,103379,1
1576200697.434612,104040,0
1576200697.4348574,105113,1
1576200697.4357884,106381,1
1576200697.4359958,106848,1
1576200697.4362316,7,3
1576200697.437299,8,2
1576200697.439189,109319,1
1576200697.4407933,108550,1
1576200697.4425697,112552,1
1576200697.4429681,111407,1
1576200697.445456,113525,0
1576200697.4458082,112944,1
1576200697.4469993,113667,1
1576200697.4480634,118121,1
1576200697.4505548,8,3
1576200697.451245,120296,1
1576200697.4513447,121171,1
1576200697.4525137,9,2
1576200697.4543855,123113,1
1576200697.4548175,124328,1
1576200697.4579647,125861,1
1576200697.458472,127824,1
1576200697.4596956,129552,1
1576200697.462657,131562,1
1576200697.4635117,133046,1
1576200697.4658558,135248,1
1576200697.4665625,135914,1
1576200697.4725778,8,2
1576200697.4837167,7,2
1576200697.4920626,6,2
1576200697.4978402,5,2
1576200697.5025344,4,2
1576200697.5069106,3,2
1576200697.511949,2,2
1576200697.515508,1,2
1576200697.5179822,0,2
1576200702.5164595,3403,0
1576200702.5170677,0,3
1576200702.5184226,1,2
1576200702.5195012,5791,1
1576200702.519537,5694,1
1576200702.5203402,6762,1
1576200702.5215588,7100,1
1576200702.522521,9016,1
1576200702.5276005,13935,1
1576200702.5279918,14347,1
1576200702.52803,13847,1
1576200702.5285368,14185,0
1576200702.5287704,14430,1
1576200702.529599,1,3
1576200702.5303998,2,2
1576200702.5328543,18944,1
1576200702.5346818,20824,1
1576200702.5358233,21450,0
1576200702.5363896,22234,1
1576200702.5366066,21763,1
1576200702.5371354,2,3
1576200702.5375643,23426,1
1576200702.5386312,23287,1
1576200702.5388744,23818,1
1576200702.5391345,3,2
1576200702.5394766,23619,1
1576200702.5395796,24913,1
1576200702.5398352,25236,1
1576200702.5414686,26824,1
1576200702.542241,27164,1
1576200702.5423043,27351,1
1576200702.543363,29032,1
1576200702.5434365,29104,1
1576200702.5450218,30201,0
1576200702.5453963,30160,1
1576200702.5460837,30797,1
1576200702.5466545,3,3
1576200702.5483692,33304,1
1576200702.5484293,4,2
1576200702.550928,36007,1
1576200702.5510492,36070,1
1576200702.5548325,40168,1
1576200702.5551808,39508,0
1576200702.5562658,4,3
1576200702.55641,41161,1
1576200702.5566232,41589,1
1576200702.5578027,42643,1
1576200702.557987,5,2
1576200702.558809,43087,1
1576200702.5588791,43099,1
1576200702.5590193,43718,1
1576200702.5592694,44715,1
1576200702.5613718,45921,1
1576200702.561496,45961,1
1576200702.5616953,45474,1
1576200702.5621767,45723,1
1576200702.5632997,48087,1
1576200702.563875,48340,1
1576200702.5642977,48426,0
1576200702.5646265,49410,1
1576200702.5650823,49813,1
1576200702.5653756,5,3
1576200702.566117,6,2
1576200702.5671988,51051,1
1576200702.5675433,51319,1
1576200702.568396,52939,1
1576200702.5685248,52440,1
1576200702.5699358,53345,1
1576200702.570248,54075,1
1576200702.5711105,55517,1
1576200702.5711367,54555,1
1576200702.571253,54592,0
1576200702.5719495,56051,1
1576200702.572336,6,3
1576200702.572775,7,2
1576200702.5746152,57599,1
1576200702.5747323,58022,1
1576200702.578035,59985,1
1576200702.5784366,61455,1
1576200702.5791092,63042,1
1576200702.5795786,63237,1
1576200702.5796113,61696,1
1576200702.5799627,61785,0
1576200702.5804508,64625,1
1576200702.5807452,7,3
1576200702.5807755,64770,1
1576200702.5815084,8,2
1576200702.5828888,66289,1
1576200702.583349,67290,1
1576200702.5834885,66916,1
1576200702.5861638,69375,1
1576200702.5866008,69489,1
1576200702.5869362,69013,0
1576200702.5874634,71255,1
1576200702.5874887,70335,1
1576200702.5875418,69135,1
1576200702.5877905,71340,1
1576200702.5882313,8,3
1576200702.5892305,9,2
1576200702.5897825,72972,1
1576200702.5910459,74462,1
1576200702.5913398,74186,1
1576200702.592357,75972,1
1576200702.5930183,75874,1
1576200702.5938282,76907,1
1576200702.5950854,77385,1
1576200702.5955098,78366,1
1576200702.5956762,79079,1
1576200702.600836,8,2
1576200702.612403,7,2
1576200702.6178563,6,2
1576200702.6291726,5,2
1576200702.6346319,4,2
1576200702.6411738,3,2
1576200702.647277,2,2
1576200702.6546905,1,2
1576200702.6585517,0,2
1576200707.6588514,9418,0
1576200707.6605408,0,3
1576200707.6620858,1,2
1576200707.6645026,13853,1
1576200707.6655774,15814,1
1576200707.6676948,15921,1
1576200707.6691463,19201,1
1576200707.6694224,18360,1
1576200707.672048,21513,1
1576200707.6739368,23800,1
1576200707.676285,26450,1
1576200707.6776,27144,1
1576200707.6781206,25690,0
1576200707.6812825,1,3
1576200707.6837482,2,2
1576200707.6878092,34693,1
1576200707.692223,39780,1
1576200707.692443,40532,1
1576200707.692768,39958,1
1576200707.6962302,44447,1
1576200707.6968431,43530,1
1576200707.697575,42858,0
1576200707.6995194,47354,1
1576200707.7000089,46676,1
1576200707.7006264,2,3
1576200707.7018387,49748,1
1576200707.7029858,3,2
1576200707.7041087,51551,1
1576200707.707819,55215,1
1576200707.7112963,57602,1
1576200707.7123315,59592,1
1576200707.7128704,57663,1
1576200707.7129285,58954,1
1576200707.7162292,61672,0
1576200707.7167609,63170,1
1576200707.7172306,3,3
1576200707.7187645,4,2
1576200707.722344,69180,1
1576200707.7236629,70018,1
1576200707.7248092,70525,0
1576200707.7248495,69806,1
1576200707.7259336,72814,1
1576200707.727565,4,3
1576200707.728921,5,2
1576200707.7316911,78059,1
1576200707.7321405,77557,1
1576200707.7332032,78968,1
1576200707.733945,80651,1
1576200707.7360508,81174,0
1576200707.7363625,83361,1
1576200707.7376056,5,3
1576200707.7393253,6,2
1576200707.7394564,85227,1
1576200707.7410402,87369,1
1576200707.7410903,85654,1
1576200707.7444897,90760,1
1576200707.7452893,88106,1
1576200707.7454054,90652,1
1576200707.7458506,91969,1
1576200707.7471173,94330,1
1576200707.7488194,94744,1
1576200707.7490864,94820,1
1576200707.749424,95242,1
1576200707.749703,94826,1
1576200707.7497475,93422,0
1576200707.7509277,6,3
1576200707.7517822,97644,1
1576200707.7520244,98313,1
1576200707.7526367,7,2
1576200707.754325,99830,1
1576200707.7601159,98447,1
1576200707.7656124,110388,1
1576200707.7658527,111457,1
1576200707.7659602,111845,1
1576200707.7661493,110759,1
1576200707.7670112,112377,1
1576200707.7675385,113700,1
1576200707.7681918,111083,1
1576200707.7685087,114198,1
1576200707.7694542,114734,1
1576200707.7697546,115020,1
1576200707.7704241,114926,0
1576200707.7708337,116017,1
1576200707.7710526,7,3
1576200707.7713187,116610,1
1576200707.7717142,8,2
1576200707.772968,117156,1
1576200707.7740588,118107,1
1576200707.774604,118237,1
1576200707.7748837,119572,1
1576200707.7749078,118733,1
1576200707.775515,119752,1
1576200707.7767744,119702,1
1576200707.7771845,121866,1
1576200707.778389,121912,0
1576200707.7784142,123040,1
1576200707.778772,123423,1
1576200707.7791493,8,3
1576200707.7796981,9,2
1576200707.7803621,123906,1
1576200707.7809777,124359,1
1576200707.7813547,124785,1
1576200707.782109,125244,1
1576200707.783183,126354,1
1576200707.7837439,127175,1
1576200707.7839983,127568,1
1576200707.7848837,128203,1
1576200707.7852235,128729,1
1576200707.7950778,8,2
1576200707.806393,7,2
1576200707.8149946,6,2
1576200707.823313,5,2
1576200707.8274643,4,2
1576200707.8313117,3,2
1576200707.8357508,2,2
1576200707.839453,1,2
1576200707.8411267,0,2
1576200712.8486614,12742,0
1576200712.8502722,0,3
1576200712.8524587,1,2
1576200712.862988,20183,1
1576200712.8655944,19216,1
1576200712.8681073,32047,1
1576200712.8683753,32369,1
1576200712.874964,36567,1
1576200712.8753443,39270,1
1576200712.8761425,40254,1
1576200712.8779347,41471,0
1576200712.8792741,1,3
1576200712.8811464,44967,1
1576200712.8812518,44737,1
1576200712.8825812,2,2
1576200712.8871205,50243,1
1576200712.8885198,51649,1
1576200712.8947914,58247,1
1576200712.8955123,58101,1
1576200712.8958814,58196,0
1576200712.8973408,2,3
1576200712.897915,60932,1
1576200712.8989115,3,2
1576200712.901092,64674,1
1576200712.9021559,64285,1
1576200712.9034903,66736,1
1576200712.9073503,69278,1
1576200712.908481,70024,0
1576200712.909619,72859,1
1576200712.9097445,71803,1
1576200712.910426,3,3
1576200712.91297,4,2
1576200712.9140704,76446,1
1576200712.9159927,78125,1
1576200712.9176233,78813,0
1576200712.9188292,80778,1
1576200712.9189427,4,3
1576200712.9197502,80906,1
1576200712.919789,81580,1
1576200712.9203904,82105,1
1576200712.9206657,5,2
1576200712.9222755,83236,1
1576200712.9227355,84043,1
1576200712.9266872,87451,0
1576200712.9281478,88958,1
1576200712.9283223,5,3
1576200712.9497843,6,2
1576200712.9501712,90041,1
1576200712.951016,112544,1
1576200712.9510965,112750,1
1576200712.9514356,90641,1
1576200712.9520047,113697,1
1576200712.952633,113856,1
1576200712.9529574,114730,1
1576200712.9542668,114436,0
1576200712.9546156,115498,1
1576200712.9548266,116402,1
1576200712.9550354,115642,1
1576200712.9551735,116237,1
1576200712.955579,116063,1
1576200712.9555988,6,3
1576200712.9557772,116674,1
1576200712.9558704,116978,1
1576200712.9564824,7,2
1576200712.9570796,118328,1
1576200712.9572303,118563,1
1576200712.9572783,118252,1
1576200712.9581454,119716,1
1576200712.958508,119606,1
1576200712.9585996,119607,1
1576200712.958929,119162,1
1576200712.9593835,120410,1
1576200712.9600136,119982,1
1576200712.9602625,119919,0
1576200712.9607954,121326,1
1576200712.9610455,7,3
1576200712.961235,121489,1
1576200712.9614618,121107,1
1576200712.9619546,8,2
1576200712.9622045,121690,1
1576200712.9625838,122874,1
1576200712.964389,124446,1
1576200712.9644358,125767,1
1576200712.9650996,124824,1
1576200712.9656374,125753,1
1576200712.9657447,125929,1
1576200712.9664953,126451,1
1576200712.9668913,126765,1
1576200712.9670684,125984,0
1576200712.967114,127872,1
1576200712.967208,127189,1
1576200712.9674368,127517,1
1576200712.9676704,128040,1
1576200712.9677286,8,3
