timestamp,error_val,type
1576197166.5843723,41518,1
1576197166.5863483,2,3
1576197166.5895443,3,2
1576197166.5906746,46755,1
1576197166.5913343,46310,1
1576197166.5970075,53575,1
1576197166.5973332,53379,1
1576197166.6005511,55554,1
1576197166.6006722,57771,1
1576197166.6009514,51641,0
1576197166.6013627,56590,1
1576197166.6026223,57254,1
1576197166.6031933,3,3
1576197166.6045196,59914,1
1576197166.604981,4,2
1576197166.6068716,63012,1
1576197166.6093135,64813,1
1576197166.6137419,67925,1
1576197166.614247,67626,1
1576197166.6146865,70640,1
1576197166.6166248,71125,1
1576197166.6168926,70514,1
1576197166.6190295,71957,1
1576197166.6214545,75947,1
1576197166.6256971,79302,1
1576197166.6261148,76622,0
1576197166.6271858,80713,1
1576197166.6295397,83775,1
1576197166.6305375,79541,0
1576197166.631579,82268,1
1576197166.6321313,83107,1
1576197166.6326354,4,3
1576197166.6340709,86027,1
1576197166.6350641,5,2
1576197166.6370888,88013,1
1576197166.6372893,89290,1
1576197166.637341,88586,1
1576197166.6407344,92176,1
1576197166.643061,93812,1
1576197166.6526177,104908,1
1576197166.652689,104649,1
1576197166.6533706,104596,1
1576197166.6681921,4,2
1576197166.6713336,3,2
1576197166.6737397,2,2
1576197166.675541,1,2
1576197166.6767573,0,2
1576197167.1448207,594043,0
1576197167.6481457,1097336,0
1576197167.6698651,1578,0
1576197167.6701982,0,3
1576197167.6712506,2423,0
1576197167.6717162,1,2
1576197167.67329,1,3
1576197167.6735125,4898,1
1576197167.6737278,4747,1
1576197167.6763232,2,2
1576197167.6832986,13838,1
1576197167.6856992,15378,1
1576197167.6887834,16368,1
1576197167.6895847,20047,1
1576197167.6929147,20264,1
1576197167.6949632,24295,1
1576197167.6962607,23352,1
1576197167.6989048,27887,1
1576197167.6994433,25844,1
1576197167.7041287,34777,1
1576197167.705551,35071,1
1576197167.706416,37541,1
1576197167.7118313,37709,1
1576197167.717316,45150,1
1576197167.719743,1,2
1576197167.7257042,0,2
1576197168.1511135,1600332,0
1576197168.653364,2102653,0
1576197169.156234,2605445,0
1576197169.659272,3108488,0
1576197171.6616144,737,0
1576197171.6617012,0,3
1576197171.6620271,1,2
1576197171.6627772,1559,1
1576197171.6634176,2201,1
1576197171.663743,1950,1
1576197171.6638448,2898,1
1576197171.6670117,5216,1
1576197171.669262,8286,1
1576197171.6717484,7206,1
1576197171.6761034,15235,1
1576197171.6793509,14148,0
1576197171.6794486,0,3
1576197171.6795166,2,2
1576197171.6824923,16451,1
1576197171.6834393,16993,1
1576197171.6845975,17833,1
1576197171.6879148,21846,1
1576197171.6887505,20138,1
1576197171.6919997,26087,1
1576197171.6921692,25357,1
1576197171.692545,25494,0
1576197171.6932724,25081,0
1576197171.6941288,28383,1
1576197171.6949656,1,3
1576197171.6968718,3,2
1576197171.6975183,30416,1
1576197171.6978838,30458,1
1576197171.6979764,31109,1
1576197171.69809,2,3
1576197171.6984892,31534,1
1576197171.6991174,4,2
1576197171.6993353,32315,1
1576197171.6998167,32641,1
1576197171.7003582,33089,1
1576197171.7008572,33561,1
1576197171.7014525,33768,0
1576197171.7025163,34262,1
1576197171.702751,34683,1
1576197171.704247,34654,1
1576197171.7060137,39039,1
1576197171.7107604,3,3
1576197171.7126477,5,2
1576197171.713109,44874,1
1576197171.7162552,47889,1
1576197171.7231536,56030,1
1576197171.7244976,56678,1
1576197171.7255623,50600,1
1576197171.7270832,59642,1
1576197171.7274513,58064,1
1576197171.7294364,60984,1
1576197171.7296991,60644,1
1576197171.7316525,58315,0
1576197171.7317598,4,2
1576197171.732513,64847,1
1576197171.732897,4,3
1576197171.7329295,65187,1
1576197171.73349,5,2
1576197171.7336586,66218,1
1576197171.7342794,61520,1
1576197171.7345848,61932,1
1576197171.7397437,67046,1
1576197171.7427905,70166,1
1576197171.7505097,77897,1
1576197171.7507474,62640,1
1576197171.7586384,85095,1
1576197171.7589133,86419,1
1576197171.7595837,4,2
1576197171.7660818,3,2
1576197171.774683,2,2
1576197171.7898047,1,2
1576197171.7943358,0,2
1576197172.7856054,2252,0
1576197172.7858436,0,3
1576197172.7860293,1,2
1576197172.795702,12270,1
1576197172.7992563,11322,1
1576197172.810605,27244,1
1576197172.811765,10837,0
1576197172.812104,1,3
1576197172.8122935,2,2
1576197172.8137398,30371,1
1576197172.8164783,31392,1
1576197172.824176,40668,1
1576197172.8257477,42466,1
1576197172.829383,45647,1
1576197172.831278,38227,1
1576197172.833039,39466,1
1576197172.8356838,42238,1
1576197172.8395777,46481,1
1576197172.8397486,45414,1
1576197172.8417175,48688,1
1576197172.844656,51477,1
1576197172.8463416,1,2
1576197172.8474824,52074,1
1576197172.8524585,0,2
1576197176.8378792,2394,0
1576197176.8381503,0,3
1576197176.8386686,1,2
1576197176.8409111,3275,0
1576197176.8461893,8799,1
1576197176.848858,12959,1
1576197176.8510847,1,3
1576197176.8514264,2,2
1576197176.85587,20827,1
1576197176.8607504,25092,1
1576197176.880505,37031,0
1576197176.8807576,31882,0
1576197176.8822381,35560,1
1576197176.88396,2,3
1576197176.8841798,3,2
1576197176.8892787,52601,1
1576197176.8903437,3,3
1576197176.8904047,52266,1
1576197176.891714,47373,0
1576197176.8958254,55915,1
1576197176.900263,64061,1
1576197176.9005105,4,2
1576197176.9013197,55781,1
1576197176.90627,4,3
1576197176.906789,71685,1
1576197176.9108443,5,2
1576197176.9128013,77438,1
1576197176.9135118,75490,1
1576197176.915301,77023,1
1576197176.9183586,80243,1
1576197176.9189725,80019,1
1576197176.921472,81937,1
1576197176.9243238,89790,1
1576197176.924764,77967,0
1576197176.926371,5,3
1576197176.9267373,6,2
1576197176.93571,91774,1
1576197176.9379554,97443,1
1576197176.9394386,100605,1
1576197176.9436598,92000,1
1576197176.945951,102270,1
1576197176.94769,104169,1
1576197176.948577,106140,1
1576197176.9536977,109945,1
1576197176.9632983,111368,1
1576197176.972864,127225,1
1576197176.9734528,131089,1
1576197176.9744203,131510,1
1576197176.9763927,132674,1
1576197176.9783306,5,2
1576197176.9833663,136730,1
1576197176.9846087,139593,1
1576197176.9870133,141248,1
1576197176.9909499,145509,1
1576197176.9952767,147176,1
1576197176.9957771,146545,1
1576197177.004134,148065,1
1576197177.0055416,160942,1
1576197177.0058534,160202,1
1576197177.0072854,161909,1
1576197177.0083296,163233,1
1576197177.0122402,166719,1
1576197177.0219326,173843,1
1576197177.0236394,177932,1
1576197177.0257208,178399,1
1576197177.031959,187424,1
1576197177.0323775,177342,1
1576197177.0366368,4,2
1576197177.0474796,27231,0
1576197177.0476518,3,3
1576197177.0485907,5,2
1576197177.053897,31541,1
1576197177.0556445,31684,1
1576197177.064684,4,2
1576197177.0665598,45735,1
1576197177.068744,47458,1
1576197177.069434,30639,0
1576197177.0697021,4,3
1576197177.0700884,5,2
1576197177.0967855,76411,1
1576197177.1025748,4,2
1576197177.1058455,84911,1
1576197177.114801,94598,1
1576197177.1149192,87442,1
1576197177.1186206,79047,1
1576197177.122416,78290,1
1576197177.123276,84514,1
1576197177.1296976,85782,1
1576197177.130823,92064,1
1576197177.133121,3,2
1576197177.1349638,96006,1
1576197177.1376238,96051,1
1576197177.1394613,100489,1
1576197177.1448328,2,2
1576197177.1554074,1,2
1576197177.1567323,0,2
1576197181.1432307,2086,0
1576197181.1434388,0,3
1576197181.1448247,1,2
1576197181.1481745,5778,1
1576197181.1507597,8376,0
1576197181.1517923,9540,1
1576197181.153453,1,3
1576197181.1556027,14256,1
1576197181.1573665,9976,0
1576197181.1577697,2,2
1576197181.160223,11182,1
1576197181.1645293,17526,1
1576197181.164746,2,3
1576197181.166058,24372,1
1576197181.166604,3,2
1576197181.1687183,26793,1
1576197181.1700912,25512,1
1576197181.1743472,27457,0
1576197181.1753035,28375,1
1576197181.176758,34271,1
1576197181.1770985,3,3
1576197181.1778374,29435,1
1576197181.1780446,35670,1
1576197181.18072,31080,0
1576197181.1807706,4,2
1576197181.1824975,38558,1
1576197181.1852767,4,3
1576197181.1855168,43412,1
1576197181.186225,41174,1
1576197181.188535,42316,1
1576197181.188655,45678,1
1576197181.1892388,5,2
1576197181.1903436,44707,1
1576197181.1905637,40451,0
1576197181.1908677,44800,1
1576197181.192531,5,3
1576197181.1941094,6,2
1576197181.1945412,47569,1
1576197181.195259,48504,1
1576197181.1980345,52900,1
1576197181.2002702,53826,1
1576197181.2003713,51234,1
1576197181.200473,52883,1
1576197181.2041323,56701,1
1576197181.2054317,60052,1
1576197181.2070405,59980,1
1576197181.2075603,59914,1
1576197181.2090092,59645,1
1576197181.2105134,59782,1
1576197181.2130618,63851,1
1576197181.2146046,66260,1
1576197181.2153704,65892,1
1576197181.2176054,70257,1
1576197181.2195017,70722,1
1576197181.2210386,72668,1
1576197181.2214234,71703,1
1576197181.2227757,73045,1
1576197181.2228222,74292,1
1576197181.2242286,5,2
1576197181.2254403,76649,1
1576197181.2262843,77765,1
1576197181.225962,76605,1
1576197181.2286248,79545,1
1576197181.2288737,79634,1
1576197181.2297769,80817,1
1576197181.230518,81164,1
1576197181.2327187,84177,1
1576197181.2412515,4,2
1576197181.2525325,3,2
1576197181.2614446,2,2
1576197181.2700737,1,2
1576197181.2754002,0,2
1576197182.2696948,1963,0
1576197182.269897,0,3
1576197182.2700396,1,2
1576197182.2724254,4413,1
1576197182.2765207,8001,1
1576197182.2769668,9237,1
1576197182.2816045,12021,1
1576197182.2825696,14340,1
1576197182.2838476,15919,1
1576197182.2857194,16897,1
1576197182.286154,15525,1
1576197182.2866423,14108,0
1576197182.2881498,1,3
1576197182.2892456,2,2
1576197182.2943754,21012,1
1576197182.2990344,23936,1
1576197182.3004513,23639,1
1576197182.302457,29311,1
1576197182.3027484,28788,1
1576197182.3031855,30494,1
1576197182.3032176,30555,1
1576197182.3036137,31115,1
1576197182.3088908,1,2
1576197182.3131196,0,2
1576197186.3006766,1640,0
1576197186.300893,0,3
1576197186.3010845,1,2
1576197186.3048313,3414,1
1576197186.3071811,6093,1
1576197186.3072588,6733,1
1576197186.3080595,8500,1
1576197186.310101,6714,0
1576197186.311116,1,3
1576197186.3149133,15202,1
1576197186.3178983,18067,1
1576197186.32016,12824,0
1576197186.320335,2,2
1576197186.3215473,21232,1
1576197186.3260634,22814,1
1576197186.3274117,2,3
1576197186.3277812,21848,1
1576197186.3291192,26327,1
1576197186.3351455,3,2
1576197186.3366811,32324,1
1576197186.3370366,32419,1
1576197186.3379936,34672,1
1576197186.3411856,33866,0
1576197186.3438103,3,3
1576197186.3458035,42623,1
1576197186.3472433,42971,1
1576197186.3483412,44290,1
1576197186.3518376,4,2
1576197186.3520236,44713,1
1576197186.3522747,42123,1
1576197186.3526325,44542,0
1576197186.3534064,47996,1
1576197186.3538713,48782,1
1576197186.3540967,47772,1
1576197186.3556135,4,3
1576197186.356447,51108,1
1576197186.3580549,52222,1
1576197186.358268,5,2
1576197186.3637516,58469,1
1576197186.3645782,57032,1
1576197186.3649147,57778,1
1576197186.36625,59156,1
1576197186.366281,54224,0
1576197186.3677113,60944,1
1576197186.3679776,61604,1
1576197186.3684633,60459,1
1576197186.3702838,62147,1
1576197186.3708735,5,3
1576197186.371069,64329,1
1576197186.3713312,62835,1
1576197186.372259,65037,1
1576197186.3725908,6,2
1576197186.3731441,66454,1
1576197186.3735237,66489,1
1576197186.3737457,66876,1
1576197186.3772166,70136,1
1576197186.3776684,70550,1
1576197186.3782234,66795,1
1576197186.3782532,71258,1
1576197186.379064,66709,1
1576197186.3797781,68428,1
1576197186.3811736,69917,1
1576197186.3816173,70146,1
1576197186.3819606,69727,1
1576197186.3820152,70481,1
1576197186.3827834,71462,1
1576197186.3828828,5,2
1576197186.3874433,4,2
1576197186.3939924,3,2
1576197186.4002776,2,2
1576197186.4033008,1,2
1576197186.4053392,0,2
1576197187.4093409,5014,0
1576197187.4096982,0,3
1576197187.410395,1,2
1576197187.4168937,12900,1
1576197187.4185421,13493,0
1576197187.4188113,1,3
1576197187.4209013,2,2
1576197187.4223554,17232,1
1576197187.4253929,18969,1
1576197187.4270082,19895,1
1576197187.429872,25146,1
1576197187.4330354,26950,1
1576197187.433876,29762,1
1576197187.4424355,33285,1
1576197187.4460075,39485,1
1576197187.4490318,42491,1
1576197187.4493465,38210,1
1576197187.4531019,46776,1
1576197187.471154,65289,1
1576197187.4717185,65742,1
1576197187.4723115,65373,1
1576197187.4763622,66794,1
1576197187.481999,1,2
1576197187.4888227,0,2
1576197191.457557,2255,0
1576197191.4577847,0,3
1576197191.4580677,1,2
1576197191.4581811,2026,0
1576197191.460536,4757,1
1576197191.4613004,5831,1
1576197191.4618044,6303,1
1576197191.463608,1,3
1576197191.4672587,2,2
1576197191.4681435,10668,1
1576197191.469658,12541,1
1576197191.4709365,14961,1
1576197191.4738998,18888,1
1576197191.474182,15613,1
1576197191.476367,20263,1
1576197191.4815748,24651,1
1576197191.4818213,26322,1
1576197191.484788,27936,1
1576197191.4917748,35677,1
1576197191.4929025,27734,0
1576197191.4939861,27873,1
1576197191.494622,2,3
1576197191.494914,38429,1
1576197191.4964983,37405,1
1576197191.4977396,3,2
1576197191.501562,44589,1
1576197191.502503,44701,1
1576197191.5040941,47371,1
1576197191.5065153,49875,1
1576197191.5114408,54597,1
1576197191.5153477,56268,1
1576197191.5173984,58783,1
1576197191.5180552,43191,0
1576197191.5188274,62049,1
1576197191.5199406,43069,0
1576197191.5204725,2,3
1576197191.522436,4,2
1576197191.5264852,4,3
1576197191.5274003,51870,1
1576197191.5305834,54717,1
1576197191.5315344,55629,1
1576197191.5317225,5,2
1576197191.5350587,60907,1
1576197191.5376189,59747,0
1576197191.538267,63095,1
1576197191.539775,62944,1
1576197191.544532,66095,1
1576197191.5459812,64451,1
1576197191.5485213,72645,1
1576197191.5490756,74145,1
1576197191.5504076,4,3
1576197191.5532525,78022,1
1576197191.5535607,76034,1
1576197191.5537536,6,2
1576197191.559152,82584,1
1576197191.5642135,83109,1
1576197191.565247,83788,1
1576197191.5688155,84893,1
1576197191.569775,94598,1
1576197191.5717611,95200,1
1576197191.5734859,96265,1
1576197191.575238,98241,1
1576197191.5761063,5,2
1576197191.5863366,109546,1
1576197191.589472,111918,1
1576197191.5907488,114453,1
1576197191.5927963,114137,1
1576197191.6026404,4,2
1576197191.6170855,3,2
1576197191.6318812,2,2
1576197191.6510587,1,2
1576197191.6652405,0,2
1576197192.6539252,3931,0
1576197192.654309,0,3
1576197192.654598,1,2
1576197192.6637318,11545,1
1576197192.6662047,8818,0
1576197192.6670666,15577,1
1576197192.6690028,14800,1
1576197192.6699667,15716,1
1576197192.6733656,21328,1
1576197192.673713,22886,1
1576197192.673892,21149,1
1576197192.6740742,24286,1
1576197192.67452,1,3
1576197192.6844354,2,2
1576197192.700641,45328,1
1576197192.7094185,50011,1
1576197192.71206,57043,1
1576197192.7156656,61646,1
1576197192.7180965,63818,1
1576197192.7187312,62831,1
1576197192.7193227,64760,1
1576197192.720814,64947,1
1576197192.7324502,1,2
1576197192.7631173,0,2
1576197196.729371,984,0
1576197196.7295175,0,3
1576197196.7296433,1,2
1576197196.7337143,4183,1
1576197196.7343144,4971,1
1576197196.7364316,5992,1
1576197196.73692,2691,0
1576197196.7395666,1,3
1576197196.7397473,2,2
1576197196.740287,9656,1
1576197196.7426262,9810,1
1576197196.7438407,15422,1
1576197196.7499645,21332,1
1576197196.751065,21482,1
1576197196.7606878,28086,1
1576197196.761033,27487,1
1576197196.7613907,29867,1
1576197196.7623162,30681,1
1576197196.7636583,29184,1
1576197196.763748,31999,1
1576197196.7655911,32220,1
1576197196.7668185,34746,1
1576197196.7674685,31041,0
1576197196.76828,1,3
1576197196.7691605,3,2
1576197196.7696366,27514,0
1576197196.771651,3,3
1576197196.7726142,34519,1
1576197196.7758293,4,2
1576197196.7760127,35696,1
1576197196.7765217,39639,1
1576197196.7781444,40895,1
1576197196.7832868,47067,1
1576197196.785614,48146,1
1576197196.7877822,50020,1
1576197196.7894673,52967,1
1576197196.7896912,48337,1
1576197196.7931669,51260,1
1576197196.7932298,49336,0
1576197196.7943647,4,3
1576197196.7952926,53886,1
1576197196.797295,5,2
1576197196.797642,53343,1
1576197196.7986307,55654,1
1576197196.7991338,56606,1
1576197196.8000662,57676,1
1576197196.8012228,58570,1
1576197196.8046706,58957,1
1576197196.8054905,60044,1
1576197196.812468,68312,1
1576197196.812915,68516,1
1576197196.814605,69185,1
1576197196.814765,67387,0
1576197196.815255,70956,1
1576197196.8157637,71735,1
1576197196.8166935,4,3
1576197196.81809,6,2
1576197196.8182204,74564,1
1576197196.8209562,74223,1
1576197196.8252475,78227,1
1576197196.8258965,74478,1
1576197196.827501,72955,1
1576197196.8275552,80331,1
1576197196.8297234,82799,1
1576197196.8318624,85348,1
1576197196.8332994,85756,1
1576197196.8370721,5,2
1576197196.8502223,4,2
1576197196.876038,3,2
1576197196.887025,2,2
1576197196.8972402,1,2
1576197196.9065347,0,2
1576197197.8988814,2907,0
1576197197.8991764,0,3
1576197197.9008229,1,2
1576197197.9045556,6972,1
1576197197.9090862,8658,1
1576197197.913351,6464,1
1576197197.9136808,5033,0
1576197197.9147284,18860,1
1576197197.9170976,19842,1
1576197197.91733,1,3
1576197197.9184637,19356,1
1576197197.9186394,21461,1
1576197197.918723,21936,1
1576197197.9201086,2,2
1576197197.9241695,21898,1
1576197197.9283853,21624,1
1576197197.9293857,29418,1
1576197197.9299133,30856,1
1576197197.9311807,30700,1
1576197197.9330783,33697,1
1576197197.9334092,34039,1
1576197197.9338117,34766,1
1576197197.9367146,1,2
1576197197.9401443,0,2
1576197201.9331868,2069,0
1576197201.9333923,0,3
1576197201.93405,1,2
1576197201.9360628,3656,0
1576197201.9383433,1,3
1576197201.9404738,4006,1
1576197201.945587,2,2
1576197201.947978,16167,1
1576197201.9521124,19822,1
1576197201.9527352,17161,0
1576197201.953424,14344,1
1576197201.9538624,15396,1
1576197201.9632535,2,3
1576197201.9648852,21302,0
1576197201.964955,3,2
1576197201.9672608,32714,1
1576197201.9687397,37148,1
1576197201.9704263,35842,1
1576197201.9716337,3,3
1576197201.9747462,42820,1
1576197201.983649,4,2
1576197201.9837701,44395,0
1576197201.9840286,51205,1
1576197201.9848855,50822,1
1576197201.986628,54533,1
1576197201.9933164,4,3
1576197201.9981728,61818,1
1576197202.0028806,5,2
1576197202.0044327,70623,1
1576197202.0054271,64903,0
1576197202.0059977,5,3
1576197202.0061622,6,2
1576197202.006703,70968,1
1576197202.0087922,75607,1
1576197202.0109613,77378,1
1576197202.0123453,68422,1
1576197202.012507,74776,1
1576197202.0157132,79957,1
1576197202.0178227,84285,1
1576197202.0203705,86210,1
1576197202.032265,98079,1
1576197202.0345173,97648,1
1576197202.0371022,100535,1
1576197202.0451324,105591,1
1576197202.0457213,108098,1
1576197202.0466268,109107,1
1576197202.0471976,108880,1
1576197202.0538542,117175,1
1576197202.0628324,127140,1
1576197202.0662138,130004,1
1576197202.0730188,131799,1
1576197202.0746694,137543,1
1576197202.0751152,5,2
1576197202.0757804,138216,1
1576197202.0771306,134008,1
1576197202.081316,143126,1
1576197202.0828876,146002,1
1576197202.0851703,146804,1
1576197202.092314,151199,1
1576197202.1027102,159624,1
1576197202.102994,164678,1
1576197202.1065958,170049,1
1576197202.111421,167439,1
1576197202.116146,178478,1
1576197202.1193933,182154,1
1576197202.1194544,180867,1
1576197202.1210852,182537,1
1576197202.1240318,72678,0
1576197202.1258109,4,3
1576197202.1270468,6,2
1576197202.1310754,73228,0
1576197202.1314907,5,3
1576197202.1317744,7,2
1576197202.1335702,82668,1
1576197202.1377509,6,2
1576197202.1404803,87692,1
1576197202.1412528,87853,1
1576197202.1419783,91042,1
1576197202.1423373,91494,1
1576197202.15588,103256,1
1576197202.159348,108402,1
1576197202.1674783,112643,1
1576197202.1680644,109745,1
1576197202.1692612,110552,1
1576197202.1701212,111488,1
1576197202.1731484,115283,1
1576197202.1790323,116811,1
1576197202.1814163,117214,1
1576197202.1827195,124070,1
1576197202.1837063,123546,1
1576197202.1953433,5,2
1576197202.2075274,4,2
1576197202.2248447,3,2
1576197202.2396562,2,2
1576197202.2485769,1,2
1576197202.2544577,0,2
1576197206.2222588,1088,0
1576197206.222438,0,3
1576197206.2232108,1,2
1576197206.2249677,3316,1
1576197206.2255986,3438,1
1576197206.2260053,4608,1
1576197206.2280202,5502,1
1576197206.2296023,7698,1
1576197206.2297032,7416,1
1576197206.230113,7910,1
1576197206.2321017,4003,0
1576197206.232349,9697,1
1576197206.2328453,1,3
1576197206.2332118,2,2
1576197206.2362287,8600,1
1576197206.2362633,7530,0
1576197206.237241,9442,1
1576197206.2378352,9225,1
1576197206.238419,1,3
1576197206.2393548,3,2
1576197206.2425137,15457,1
1576197206.2428856,15856,1
1576197206.246148,16413,1
1576197206.2463207,17113,1
1576197206.2492583,19073,0
1576197206.2500658,21124,1
1576197206.2505906,20119,1
1576197206.2509794,2,3
1576197206.2523623,4,2
1576197206.2548904,21235,0
1576197206.2552514,25034,1
1576197206.2558606,3,3
1576197206.2566843,28178,1
1576197206.257253,28965,1
1576197206.2596827,5,2
1576197206.2602036,30926,1
1576197206.2605777,30085,1
1576197206.260847,32755,1
1576197206.2625263,32875,1
1576197206.2626123,34345,1
1576197206.2638426,33669,1
1576197206.2642617,34557,1
1576197206.264401,34913,1
1576197206.264991,34973,1
1576197206.2653387,35712,1
1576197206.2655468,4,2
1576197206.265734,36058,1
1576197206.2672162,31982,0
1576197206.2673178,36397,1
1576197206.2678108,37602,1
1576197206.26785,36651,1
1576197206.2680435,36975,1
1576197206.268251,4,3
1576197206.268341,37513,1
1576197206.2684112,37235,1
1576197206.269152,38333,1
1576197206.2695248,5,2
1576197206.2707753,39103,1
1576197206.2733877,38556,1
1576197206.273668,42673,1
1576197206.2738523,38931,1
1576197206.27438,38578,1
1576197206.2753255,39964,1
1576197206.2757633,40290,1
1576197206.2765691,41332,1
1576197206.2768106,41808,1
1576197206.2770205,42084,1
1576197206.2795405,4,2
1576197206.2856574,3,2
1576197206.2936113,2,2
1576197206.2975452,1,2
1576197206.299384,0,2
1576197207.2975912,1855,0
1576197207.2978091,0,3
1576197207.2988253,1,2
1576197207.3025813,3696,1
1576197207.3031864,3781,0
1576197207.303261,6278,1
1576197207.308067,5853,1
1576197207.3085856,12790,1
1576197207.312716,1,3
1576197207.3131273,15617,1
1576197207.3145447,2,2
1576197207.3150988,18652,1
1576197207.3172665,18726,1
1576197207.3193104,21123,1
1576197207.3228922,19699,1
1576197207.3231587,24379,1
1576197207.336522,35985,1
1576197207.3437953,40587,1
1576197207.34386,38899,1
1576197207.3452013,45470,1
1576197207.3457727,40677,1
1576197207.3492258,49421,1
1576197207.356714,1,2
1576197207.365888,0,2
1576197211.3361518,1635,0
1576197211.3363783,0,3
1576197211.3366473,1,2
1576197211.3418229,5602,1
1576197211.342067,5170,1
1576197211.3440487,6558,0
1576197211.3456333,10397,1
1576197211.3459835,5857,0
1576197211.3481793,12570,1
1576197211.3488889,1,3
1576197211.3569024,2,2
1576197211.3586457,16852,1
1576197211.359545,2,3
1576197211.362318,23975,1
1576197211.3656015,26626,1
1576197211.3663208,3,2
1576197211.3687756,29250,1
1576197211.369929,32018,1
1576197211.3778958,27323,1
1576197211.3827305,40805,1
1576197211.383015,40441,1
1576197211.3846123,45212,1
1576197211.397649,45677,1
1576197211.3990793,47214,1
1576197211.4010305,60446,1
1576197211.4027843,57792,1
1576197211.4059722,67057,1
1576197211.406445,54453,0
1576197211.4066038,3,3
1576197211.4067848,4,2
1576197211.4103723,70539,1
1576197211.4105308,70271,1
1576197211.4123287,71192,1
1576197211.4147344,73884,1
1576197211.415688,75274,1
1576197211.4162314,73290,1
1576197211.4234297,73943,1
1576197211.4251623,64638,0
1576197211.4258502,75447,1
1576197211.4307714,69393,1
1576197211.4323971,81223,1
1576197211.4342947,83792,1
1576197211.435658,4,3
1576197211.4369118,79714,0
1576197211.4374797,5,2
1576197211.4382088,88811,1
1576197211.439689,82871,1
1576197211.4406252,84874,1
1576197211.440909,4,3
1576197211.441816,6,2
1576197211.4437854,91898,1
1576197211.4475825,95673,1
1576197211.451542,97685,1
1576197211.4517658,99716,1
1576197211.4578588,102554,1
1576197211.4632742,110793,1
1576197211.4779556,116894,1
1576197211.4800978,110968,1
1576197211.4814827,5,2
1576197211.4877746,130018,1
1576197211.4881752,131211,1
1576197211.490825,137206,1
1576197211.5056415,151611,1
1576197211.507431,153081,1
1576197211.5107417,154301,1
1576197211.511592,157389,1
1576197211.5124083,156976,1
1576197211.5158277,4,2
1576197211.5474737,3,2
1576197211.5779169,2,2
1576197211.593809,1,2
1576197211.6312912,0,2
1576197212.6175113,1524,0
1576197212.617713,0,3
1576197212.6197112,3722,1
1576197212.621895,1,2
1576197212.625309,5042,1
1576197212.6259058,3479,0
1576197212.6261578,1,3
1576197212.629379,2,2
1576197212.6311715,13861,1
1576197212.6338184,17235,1
1576197212.6419272,20561,1
1576197212.6438382,26011,1
1576197212.6501884,28244,1
1576197212.6560407,31845,1
1576197212.6606603,38779,1
1576197212.6615105,40712,1
1576197212.663107,41403,1
