timestamp,policy
1576196163.4360878,0
1576196163.5977244,0
1576196168.602963,0
1576196168.7664058,0
1576196173.770096,0
1576196173.933526,0
1576196178.9395092,0
1576196179.097338,0
1576196184.1059284,0
1576196184.25997,0
1576196189.2712352,0
1576196189.419907,1
1576196189.5819664,0
1576196194.4378319,0
1576196194.7488296,0
1576196199.6032336,0
1576196199.9113438,1
1576196200.0733986,0
1576196204.7672565,0
1576196205.2381034,0
1576196209.9337318,0
1576196210.3990467,0
1576196215.0981328,0
1576196215.565821,0
1576196220.2616518,0
1576196220.7277417,0
1576196225.4241464,0
1576196225.891566,0
1576196230.5891385,0
1576196231.0580251,0
1576196235.7545187,0
1576196236.2231922,0
1576196240.9213781,0
1576196241.3891299,0
1576196246.0881195,0
1576196246.5522823,0
1576196251.253845,0
1576196251.7162607,0
1576196256.4188082,0
1576196256.8816295,0
1576196261.5864675,0
1576196262.0464551,0
1576196266.74434,0
1576196267.2108808,1
1576196267.3712347,0
1576196271.9086275,0
1576196272.5334575,0
1576196277.0741074,0
1576196277.6975386,0
1576196282.2390864,0
1576196282.8628826,0
1576196287.3988302,0
1576196288.0286307,0
1576196292.5644162,1
1576196292.7246163,0
1576196293.1921175,0
1576196297.8872147,0
1576196298.3569884,0
1576196303.052034,0
1576196303.5149395,1
1576196303.6708894,0
1576196308.2173705,0
1576196308.835014,1
1576196308.9970915,0
1576196313.3810928,1
1576196313.5440493,1
1576196314.1616373,0
1576196318.711131,0
1576196318.8737793,0
1576196319.3285317,0
1576196324.041213,0
1576196324.4951684,0
1576196329.2074986,0
1576196329.6629457,0
1576196334.3742774,0
1576196334.8293161,0
1576196339.5401917,0
1576196339.9979365,0
1576196344.71098,0
1576196345.1640496,0
