timestamp,status_code
1576231942.0676284,0
1576231942.0709422,0
1576231942.0726588,0
1576231942.0773125,0
1576231942.0838258,0
1576231942.0901716,0
1576231942.5704603,0
1576231943.0742133,0
1576231947.1070633,0
1576231947.1175523,0
1576231947.1299815,0
1576231947.1554837,0
1576231947.1705673,3
1576231947.1727698,0
1576231947.1813135,3
1576231947.1889887,3
1576231947.6744974,3
1576231947.6854138,3
1576231947.69292,3
1576231948.1774642,3
1576231948.1884303,3
1576231948.1956656,3
1576231948.6806617,3
1576231948.6913497,3
1576231948.6984186,3
1576231949.184735,3
1576231949.194166,3
1576231949.2011936,3
1576231949.6878364,3
1576231949.6966794,3
1576231949.7041347,3
1576231950.1902738,3
1576231950.198683,3
1576231950.2064288,3
1576231952.1999025,0
1576231952.2076874,0
1576231952.2142658,0
1576231952.2192223,0
1576231952.2258508,0
1576231952.2313242,0
1576231952.2341568,3
1576231952.2349586,3
1576231952.7383652,3
1576231952.739624,3
1576231953.2429574,3
1576231953.2434795,3
1576231953.7459977,3
1576231953.7471542,3
1576231954.2514505,3
1576231954.2527652,3
1576231954.7553568,3
1576231954.756156,3
1576231955.2590332,3
1576231955.2591074,3
1576231957.2639287,0
1576231957.271706,0
1576231957.2922714,0
1576231957.3001413,0
1576231957.3185556,0
1576231957.329814,3
1576231957.3322203,3
1576231957.3336396,3
1576231957.8331716,3
1576231957.835194,3
1576231957.836943,3
1576231958.3365872,3
1576231958.3384302,3
1576231958.3404007,3
1576231958.8399725,3
1576231958.8420494,3
1576231958.844424,3
1576231959.3449774,3
1576231959.347768,3
1576231959.3487763,3
1576231959.8501542,3
1576231959.8530285,3
1576231959.8533444,3
1576231960.3537333,3
1576231960.3566747,3
1576231960.3579836,3
1576231962.3618085,0
1576231962.373769,0
1576231962.3863857,0
1576231962.39431,0
1576231962.4110594,0
1576231962.423795,3
1576231962.4250333,0
1576231962.4428468,3
1576231962.9272144,3
1576231962.9466465,3
1576231963.4381735,3
1576231963.4498754,3
1576231963.9408987,3
1576231963.9531307,3
1576231964.4453263,3
1576231964.4564323,3
1576231964.9518168,3
1576231964.959389,3
1576231965.4555097,3
1576231965.4626958,3
1576231967.4604585,0
1576231967.4817147,0
1576231967.4877863,0
1576231967.4994626,0
1576231967.5184054,0
1576231967.5403335,0
1576231967.548242,3
1576231967.550673,3
1576231968.0539787,3
1576231968.0570688,3
1576231968.560798,3
1576231968.5619018,3
1576231969.0650585,3
1576231969.0663834,3
1576231969.568437,3
1576231969.5700681,3
1576231970.0729482,3
1576231970.073956,3
1576231970.576315,3
1576231970.578012,3
1576231972.584109,0
1576231972.6030667,0
1576231972.6058562,0
1576231972.6268032,0
1576231972.6323907,0
1576231972.643361,3
1576231972.6448264,3
1576231972.656045,3
1576231973.1468847,3
1576231973.1484642,3
1576231973.1593215,3
1576231973.6499534,3
1576231973.6516683,3
1576231973.6621573,3
1576231974.152964,3
1576231974.1546605,3
1576231974.1652608,3
1576231974.6562414,3
1576231974.6578238,3
1576231974.6682074,3
1576231975.1617355,3
1576231975.1629465,3
1576231975.1709194,3
1576231975.6670215,3
1576231975.6681178,3
1576231975.673446,3
1576231977.6766,0
1576231977.6833904,0
1576231977.6948059,0
1576231977.6997406,0
1576231977.710962,0
1576231977.7142549,0
1576231977.7230542,3
1576231977.728284,3
1576231978.226971,3
1576231978.2308383,3
1576231978.7303264,3
1576231978.733693,3
1576231979.233125,3
1576231979.2362468,3
1576231979.7360625,3
1576231979.7388406,3
1576231980.2392673,3
1576231980.2414849,3
1576231980.7429624,3
1576231980.7448702,3
1576231982.7546818,0
1576231982.7639654,0
1576231982.7809775,0
1576231982.7907948,0
1576231982.7978644,0
1576231982.8005803,3
1576231982.807266,3
1576231982.8156116,3
1576231983.3047001,3
1576231983.3138037,3
1576231983.3205838,3
1576231983.8078878,3
1576231983.81709,3
1576231983.8231473,3
1576231984.311116,3
1576231984.32005,3
1576231984.325822,3
1576231984.8141453,3
1576231984.823111,3
1576231984.8283026,3
1576231985.317111,3
1576231985.3263695,3
1576231985.3310869,3
1576231985.821807,3
1576231985.8298416,3
1576231985.833728,3
1576231987.82824,0
1576231987.8397405,0
1576231987.8554823,0
1576231987.8746796,0
1576231987.8789048,0
1576231987.9026191,0
1576231987.9108086,3
1576231987.91567,3
1576231988.4141607,3
1576231988.4190626,3
1576231988.9173381,3
1576231988.9218788,3
1576231989.4206536,3
1576231989.4244747,3
1576231989.9237037,3
1576231989.9270859,3
1576231990.4268298,3
1576231990.4298697,3
1576231990.9315155,3
1576231990.9337058,3
1576231992.9349532,0
1576231992.9519737,0
1576231992.9647229,0
1576231992.9841447,0
1576231992.998465,0
1576231993.000803,3
1576231993.0118344,3
1576231993.0153224,3
1576231993.5039642,3
1576231993.5151181,3
1576231993.5184667,3
1576231994.0071163,3
1576231994.0184472,3
1576231994.0211236,3
1576231994.5099962,3
1576231994.5213027,3
1576231994.5237434,3
1576231995.012535,3
1576231995.0240896,3
1576231995.02637,3
1576231995.5158088,3
1576231995.5271676,3
1576231995.5292418,3
1576231996.020161,3
1576231996.0305705,3
1576231996.0321994,3
1576231997.0256002,0
1576231997.054641,0
1576231997.0671895,0
1576231997.0710661,0
1576231997.0876834,0
1576231997.1045146,0
1576231997.1130052,3
1576231997.1178796,3
1576231997.621762,3
1576231997.6263945,3
1576231998.1250672,3
1576231998.1289659,3
1576231998.62718,3
1576231998.630948,3
1576231999.1291723,3
1576231999.1329267,3
1576231999.6314797,3
1576231999.6350138,3
1576232000.1342356,3
1576232000.1376033,3
1576232002.147305,0
1576232002.1649563,0
1576232002.1740916,0
1576232002.188596,0
1576232002.2053823,0
1576232002.2245705,0
1576232002.2359295,3
1576232002.26174,3
1576232002.7497525,3
1576232002.7807834,3
1576232003.2600613,3
1576232003.2858303,3
1576232003.763475,3
1576232003.7892778,3
1576232004.267076,3
1576232004.292451,3
1576232004.7705069,3
1576232004.795469,3
1576232005.27357,3
1576232005.2982879,3
1576232007.2927845,0
1576232007.334117,0
1576232007.3540995,0
1576232007.378933,0
1576232007.3882422,0
1576232007.3978813,0
1576232007.4108639,3
1576232007.4187882,3
1576232007.920005,3
1576232007.9256036,3
1576232008.423003,3
1576232008.4282038,3
1576232008.9264238,3
1576232008.9314692,3
1576232009.4298544,3
1576232009.4348052,3
1576232009.933097,3
1576232009.937711,3
1576232010.436432,3
1576232010.4404182,3
1576232012.4597063,0
1576232012.4763074,0
1576232012.53303,0
1576232012.5434115,0
1576232012.5572593,0
1576232012.5641184,3
1576232012.5663056,3
1576232012.5701256,3
1576232013.066799,3
1576232013.0689785,3
1576232013.0751889,3
1576232013.569859,3
1576232013.5715642,3
1576232013.577918,3
1576232014.0730498,3
1576232014.074913,3
1576232014.080468,3
1576232014.5762208,3
1576232014.5780294,3
1576232014.58339,3
1576232015.0791469,3
1576232015.080873,3
1576232015.085779,3
1576232015.5834603,3
1576232015.5844975,3
1576232015.5885348,3
1576232017.5945766,0
1576232017.6000726,0
1576232017.6251628,0
1576232017.6405382,0
1576232017.6543248,0
1576232017.674592,0
1576232017.6903973,0
1576232017.707347,0
1576232022.8649342,0
1576232022.8825462,0
1576232022.9077792,0
1576232022.9122605,0
1576232022.9229054,0
1576232022.9363894,0
1576232022.9471982,3
1576232022.9516008,3
1576232023.45265,3
1576232023.4549081,3
1576232023.955924,3
1576232023.9575672,3
1576232024.458894,3
1576232024.4603357,3
1576232024.9625182,3
1576232024.963462,3
1576232025.4666662,3
1576232025.4676638,3
1576232025.9708705,3
1576232025.971734,3
1576232027.9767325,0
1576232027.9924457,0
1576232028.0101552,0
1576232028.019522,0
1576232028.0254896,0
1576232028.0370705,0
1576232028.0470402,0
1576232028.0609343,0
1576232032.1474009,0
1576232032.1519523,0
1576232032.1606965,0
1576232032.168663,0
1576232032.1732256,0
1576232032.1780567,0
1576232032.1807826,0
1576232032.1925056,0
1576232037.2386978,0
1576232037.2501128,0
1576232037.2551444,0
1576232037.2702243,0
1576232037.2808268,0
1576232037.2856543,3
1576232037.2913594,3
1576232037.29741,3
1576232037.7947774,3
1576232037.7954273,3
1576232037.8006847,3
1576232038.2967312,3
1576232038.2975833,3
1576232038.3020499,3
1576232038.8013103,3
1576232038.802419,3
1576232038.8042934,3
1576232039.3057299,3
1576232039.3072495,3
1576232039.3084178,3
1576232039.8078196,3
1576232039.809206,3
1576232039.8101225,3
1576232040.3122318,3
1576232040.3133602,3
1576232040.313949,3
1576232042.3151994,0
1576232042.3296819,0
1576232042.3431022,0
1576232042.3485713,0
1576232042.3588548,0
1576232042.3630192,3
1576232042.3796365,3
1576232042.3845682,3
1576232042.8665206,3
1576232042.8839474,3
1576232042.8870347,3
1576232043.3707001,3
1576232043.3866494,3
1576232043.3896403,3
1576232043.87527,3
1576232043.8893747,3
1576232043.892143,3
1576232044.3772125,3
1576232044.3917556,3
1576232044.3940904,3
1576232044.8801334,3
1576232044.894522,3
1576232044.896375,3
1576232045.3832653,3
1576232045.3972483,3
1576232045.3992624,3
1576232047.3918471,0
1576232047.403098,0
1576232047.4084222,0
1576232047.4127307,0
1576232047.4220073,0
1576232047.4262226,3
1576232047.4287436,0
1576232047.4346719,3
1576232047.9294012,3
1576232047.9374568,3
1576232048.4336724,3
1576232048.4404943,3
1576232048.9362135,3
1576232048.9423974,3
1576232049.4391181,3
1576232049.44509,3
1576232049.94225,3
1576232049.9481068,3
1576232050.4450464,3
1576232050.449801,3
1576232052.4582026,0
1576232052.4781208,0
1576232052.48264,0
1576232052.487948,0
1576232052.4932506,0
1576232052.4960454,3
1576232052.497673,3
1576232052.499455,3
1576232053.0011408,3
1576232053.001796,3
1576232053.0035088,3
1576232053.5039344,3
1576232053.5046098,3
1576232053.5052316,3
1576232054.0090804,3
1576232054.0107543,3
1576232054.01135,3
1576232054.5229638,0
1576232054.5356803,0
1576232054.541981,0
1576232057.5784059,0
1576232057.5857124,0
1576232057.5977695,0
1576232057.6115172,0
1576232057.6205091,0
1576232057.6255212,0
1576232057.637674,0
1576232057.642065,0
1576232062.7171443,0
1576232062.7237437,0
1576232062.7279572,0
1576232062.7333755,0
1576232062.7373698,0
1576232062.7401106,3
1576232062.7435544,3
1576232062.7462633,3
1576232063.2435977,3
1576232063.24605,3
1576232063.249396,3
1576232063.7487464,3
1576232063.7506163,3
1576232063.7520225,3
1576232064.2548647,3
1576232064.255686,3
1576232064.256757,3
1576232064.7607327,3
1576232064.7607977,3
1576232064.762896,3
1576232065.272876,0
1576232065.2805645,0
1576232065.2972178,0
1576232067.3384573,0
1576232067.3444903,0
1576232067.356079,0
1576232067.3630533,0
1576232067.3825517,0
1576232067.389634,0
1576232067.3953347,0
1576232067.4105258,0
1576232072.5523674,0
1576232072.5623336,0
1576232072.5851333,0
1576232072.5890548,0
1576232072.5978384,0
1576232072.6048076,0
1576232072.613287,0
1576232072.6189036,0
1576232077.6936297,0
1576232077.6961672,0
1576232077.7147133,0
1576232077.7203321,0
1576232077.7330675,0
1576232077.7352614,0
1576232077.7518883,0
1576232077.7585325,0
1576232082.8352685,0
1576232082.842915,0
1576232082.8514376,0
1576232082.8631516,0
1576232082.8742673,0
1576232082.8774397,3
1576232082.8825698,3
1576232082.8842103,3
1576232083.3797274,3
1576232083.384846,3
1576232083.3862057,3
1576232083.8826125,3
1576232083.8875167,3
1576232083.8891366,3
1576232084.3856995,3
1576232084.3905957,3
1576232084.3921008,3
1576232084.8898647,3
1576232084.893709,3
1576232084.8953972,3
1576232085.393228,3
1576232085.3962739,3
1576232085.3979342,3
1576232085.897523,3
1576232085.8994036,3
1576232085.9014044,3
1576232087.904114,0
1576232087.9195917,0
1576232087.9297469,0
1576232087.95207,0
1576232087.9564888,0
1576232087.9721928,0
1576232087.9795887,3
1576232087.9849606,3
1576232088.4828007,3
1576232088.4883983,3
1576232088.9860232,3
1576232088.9915593,3
1576232089.4891026,3
1576232089.4946725,3
1576232089.9933875,3
1576232089.9973133,3
1576232090.496559,3
1576232090.4998705,3
1576232090.9992645,3
1576232091.0018444,3
1576232092.0053623,0
1576232092.0322654,0
1576232092.0380855,0
1576232092.0591319,0
1576232092.075187,0
1576232092.0783868,0
1576232092.0906858,3
1576232092.0979967,3
1576232092.5946844,3
1576232092.6014888,3
1576232093.097095,3
1576232093.1043031,3
1576232093.599815,3
1576232093.6069534,3
1576232094.101968,3
1576232094.1094837,3
1576232094.6046338,3
1576232094.612465,3
1576232095.1086018,3
1576232095.115027,3
1576232097.1125984,0
1576232097.1323025,0
1576232097.1386988,0
1576232097.149338,0
1576232097.1606963,0
1576232097.1734478,0
1576232097.1842847,3
1576232097.1916945,3
