timestamp,policy
1576232879.8058572,0
1576232884.6246905,0
1576232884.975516,1
1576232885.1387267,1
1576232889.7910392,0
1576232890.3087096,0
1576232890.4733872,1
1576232894.9611392,0
1576232895.6371267,0
1576232895.7992706,0
1576232900.1282847,1
1576232900.2892475,0
1576232900.9696784,0
1576232905.453574,0
1576232906.134315,0
1576232910.621972,0
1576232911.2964923,0
1576232915.7865286,0
1576232916.4647458,0
1576232920.9527597,0
1576232921.6321135,0
1576232926.118993,0
1576232926.7982082,0
1576232931.2869394,0
1576232931.9639444,0
1576232936.4559298,0
1576232937.136749,1
1576232937.3040867,1
1576232941.6208425,0
1576232942.4770122,1
1576232946.7982192,0
1576232947.653078,1
1576232951.9658074,0
1576232952.8338504,1
1576232957.1323972,1
1576232957.2979143,1
1576232958.0093172,1
1576232962.4646206,0
1576232962.6332579,0
1576232963.1861024,0
1576232963.3502817,1
1576232967.807335,1
1576232967.9766326,1
1576232968.5216603,1
1576232973.141359,0
1576232973.3064532,0
1576232973.686298,0
1576232973.8516078,0
1576232978.4741683,1
1576232978.6397882,1
1576232979.0195932,1
1576232979.182055,1
1576232983.8042018,0
1576232983.9664123,0
1576232984.3460574,0
1576232984.5106578,0
1576232989.1344287,1
1576232989.2998092,1
1576232989.6793003,0
1576232994.4635048,0
1576232994.6296728,1
1576232994.8416133,0
1576232999.7953277,0
1576232999.961196,1
1576233000.0121076,1
1576233000.171247,0
1576233005.124369,0
1576233005.2867808,1
1576233005.3435028,1
1576233005.507022,0
1576233010.452641,0
1576233010.6216557,1
1576233010.6741354,0
1576233015.7914422,1
1576233015.8392413,0
1576233020.9577594,1
1576233021.0050733,0
1576233026.1242752,0
1576233026.1680944,1
1576233026.2859921,0
1576233026.3367488,0
1576233031.4527438,1
1576233031.506462,0
1576233031.6171079,0
1576233036.6706965,1
1576233036.7840164,0
1576233036.8298202,0
1576233041.9545438,0
1576233041.9942024,0
1576233047.1244676,1
1576233047.1585975,0
1576233047.2842617,0
1576233052.3319633,0
1576233052.4550827,0
1576233057.5003579,1
1576233057.627701,1
1576233057.6665714,1
1576233057.7960773,1
1576233062.8343582,1
1576233062.9545124,0
1576233063.1204376,0
1576233068.011834,1
1576233068.2916842,0
1576233073.1786573,0
1576233073.341986,0
1576233073.4600878,1
1576233073.6237314,0
1576233078.5113904,1
1576233078.6750169,0
1576233078.7902126,0
1576233083.8374634,0
1576233083.957101,0
1576233089.0069869,0
1576233089.1236808,1
1576233089.2882385,0
1576233094.1782477,1
1576233094.3424656,1
1576233094.455955,0
1576233099.510271,0
1576233099.627188,1
1576233099.6753123,0
1576233099.7888317,0
1576233104.8380456,1
1576233104.959817,0
1576233105.0005457,0
1576233110.124642,0
1576233110.1662233,0
1576233115.2926192,0
1576233115.3318357,0
1576233120.4657393,0
1576233120.494476,0
1576233125.633235,1
1576233125.6610837,0
1576233125.79464,0
1576233130.8269882,0
1576233130.955797,0
1576233135.9911463,0
1576233136.1264586,0
1576233141.1581936,1
1576233141.2988667,0
1576233141.3198884,1
1576233146.472055,0
1576233146.482466,1
1576233151.6386464,0
1576233151.6475513,0
1576233151.813741,0
1576233156.806081,1
1576233156.9684489,0
1576233156.9769983,1
1576233157.1399078,1
1576233162.1333418,1
1576233162.2960675,1
1576233162.3093176,1
1576233167.4656487,0
1576233167.4789393,0
1576233167.6413894,1
1576233167.651108,1
1576233172.8249938,1
1576233172.831744,1
1576233178.0005634,1
1576233178.008001,0
1576233178.1811304,0
1576233183.175418,0
1576233183.347839,0
1576233183.3578827,0
1576233188.5212317,0
1576233188.5238972,0
1576233193.6835465,0
1576233193.6840606,0
1576233198.8525429,0
1576233198.8539836,0
1576233204.0189664,1
1576233204.0228868,1
1576233204.1832132,1
1576233204.1868212,0
1576233209.3511229,0
1576233209.355601,0
1576233209.5155947,0
1576233214.5244236,0
1576233214.6791914,1
1576233214.8440611,0
1576233219.6886795,0
1576233220.0144649,0
1576233224.8526807,0
1576233225.1826825,0
1576233230.0205345,1
1576233230.1858726,0
1576233230.3479605,0
1576233235.3522422,0
1576233235.5171156,0
1576233240.525684,0
1576233240.6870832,0
1576233245.689795,0
1576233245.85376,0
1576233250.8552284,0
1576233251.0189621,0
1576233256.026381,0
1576233256.1828027,0
1576233261.1941457,1
1576233261.3536937,0
1576233261.3551717,0
1576233266.5219555,1
1576233266.5275705,1
1576233266.684635,0
1576233266.6863856,0
1576233271.8508966,1
1576233271.856115,1
1576233272.0129814,0
1576233272.0148492,1
1576233277.1826568,1
1576233277.185912,1
1576233277.3573782,1
1576233282.3560052,1
1576233282.5271614,0
1576233282.69551,0
1576233287.5294394,1
1576233287.8688967,1
1576233288.0345547,1
1576233292.70503,1
1576233293.208104,0
1576233293.3748739,0
1576233297.8728824,1
1576233298.5404015,1
1576233298.7091067,1
1576233303.0534184,1
1576233303.8838038,0
1576233304.0536096,0
1576233308.2268877,0
1576233308.3954668,0
1576233309.2265952,1
1576233309.3963678,0
1576233313.5643673,0
1576233314.5631936,0
1576233318.732373,1
1576233318.8941586,0
1576233319.729462,1
1576233319.8912902,0
1576233324.057165,0
1576233325.0594776,0
1576233329.2256107,0
1576233330.2273846,0
1576233334.3964036,0
1576233335.390958,1
1576233335.556081,0
1576233339.5591083,0
1576233340.7235856,0
1576233344.728512,0
1576233345.890908,0
1576233349.8979125,0
1576233351.0568187,0
1576233355.066827,0
1576233356.2231445,0
1576233360.2298164,1
1576233360.3974032,0
1576233361.3926587,0
1576233365.5657349,0
1576233366.5603633,0
1576233370.7354882,0
1576233371.734037,0
1576233375.8982472,0
1576233376.9005976,0
1576233381.0653276,0
1576233382.0666811,1
1576233382.2410748,1
1576233386.2331107,0
1576233387.4074383,0
1576233387.579219,0
1576233391.4041364,0
1576233392.750075,1
1576233392.913823,1
1576233396.5693645,0
1576233398.0796328,0
1576233398.2428348,0
1576233401.7340164,0
1576233403.411231,1
1576233403.5843377,1
1576233406.9048417,0
1576233408.7473965,0
1576233408.9105537,0
1576233412.064997,1
1576233412.2302206,0
1576233414.0809803,0
1576233417.3979802,0
1576233419.247323,1
1576233419.4097364,0
1576233422.5630271,0
1576233424.5792606,0
1576233427.731988,0
1576233429.741713,0
1576233432.896473,1
1576233433.0593,0
1576233434.9105697,0
1576233438.226103,0
1576233440.08085,0
1576233443.3958302,1
1576233443.5590117,0
1576233445.2471526,0
1576233448.7195258,0
1576233450.418539,0
1576233453.8843455,0
1576233455.581744,1
1576233455.7458189,0
1576233459.0544565,0
1576233460.9161391,0
1576233464.220151,0
1576233466.082865,0
1576233469.3899512,0
1576233471.248627,0
1576233474.5594888,1
1576233474.7241974,0
1576233476.4153292,0
1576233479.892033,0
1576233481.581966,1
1576233481.7471766,0
1576233485.0562766,0
1576233486.9151897,0
1576233490.2295284,1
1576233490.3902104,0
1576233492.0841815,1
1576233492.2586505,1
1576233495.5611134,0
1576233497.4355302,1
1576233500.7315881,0
1576233502.6080742,1
1576233505.895583,0
1576233507.797301,1
1576233511.0638185,0
1576233512.9783351,1
1576233516.2346144,0
1576233518.1683388,1
1576233521.4016733,0
1576233523.3486564,0
1576233523.5238848,0
1576233526.566979,0
1576233528.6886759,0
1576233531.732242,0
1576233533.8568003,0
1576233536.8940778,0
1576233539.0251584,0
1576233542.0563238,0
1576233544.1878195,1
1576233544.351274,0
1576233547.224925,0
1576233549.5171103,0
1576233552.3937373,0
1576233554.6830907,0
1576233557.5645883,1
1576233557.731075,1
1576233559.847298,0
1576233562.9026716,1
1576233565.0146122,1
1576233565.1799476,0
1576233568.0770793,1
1576233570.3451686,0
1576233573.2475274,1
1576233575.5191293,0
1576233578.418751,0
1576233578.584114,0
1576233580.6881154,1
1576233580.8564525,0
1576233583.7541788,0
1576233586.0206943,0
1576233588.9212532,1
1576233589.085675,0
1576233591.187348,0
1576233594.2551422,0
1576233596.3545208,0
1576233599.4266927,0
1576233601.5216339,0
1576233604.5888062,0
1576233606.6893122,0
1576233609.7592041,1
1576233609.9243104,0
1576233611.854255,0
1576233615.0948353,0
1576233617.0170903,0
1576233620.2613335,0
1576233622.1856887,1
1576233622.347489,1
1576233625.425754,0
1576233627.5169497,1
1576233630.5930321,0
1576233632.6936069,1
1576233635.7562764,0
1576233637.8613064,1
1576233640.9230952,0
1576233643.0400052,1
1576233646.0874689,0
1576233648.2196789,0
1576233648.3826585,0
1576233651.267498,1
1576233651.430636,0
1576233653.548634,1
1576233653.7117786,1
1576233656.5995739,0
1576233658.8750536,0
1576233659.0392475,0
1576233661.7681713,1
1576233661.9350846,0
1576233664.2083738,1
1576233664.3785484,0
1576233667.1045113,1
1576233667.2754006,1
1576233669.5431862,1
1576233669.7033606,0
1576233672.4420872,0
1576233672.6030858,1
1576233674.8718586,0
1576233677.7680016,1
1576233680.0413995,0
1576233682.9267166,1
1576233685.2096,0
1576233688.0949397,0
1576233688.2601829,1
1576233690.3764884,0
1576233693.4281003,0
1576233693.5904272,0
1576233695.5465033,0
1576233698.758328,0
1576233700.71198,0
1576233703.9233189,0
1576233705.876623,0
1576233709.089215,0
1576233711.0431952,0
1576233714.2559476,0
1576233716.207224,0
1576233719.4222693,0
1576233721.3747485,0
1576233724.5925415,0
1576233726.545218,0
1576233729.7599475,0
1576233731.7119427,0
1576233734.9244058,0
1576233736.882846,0
1576233740.0890958,1
1576233740.2553058,1
1576233742.0559888,1
1576233742.2288625,1
1576233745.4221532,0
1576233745.5915241,0
1576233747.401101,0
1576233747.571877,0
1576233750.7546043,1
1576233750.9200711,0
1576233752.7436984,1
1576233752.9179473,1
1576233756.0908544,0
1576233758.082065,0
1576233758.2450655,0
1576233761.2552485,0
1576233763.4148145,1
1576233763.5819964,0
1576233766.4227762,0
1576233768.7485933,1
1576233768.9109607,0
1576233771.590065,0
1576233774.0803719,0
1576233776.759433,0
1576233779.2434654,0
1576233781.9291728,0
1576233784.4087987,1
1576233784.572193,0
1576233787.0983655,0
1576233789.7397058,0
1576233792.2621145,0
1576233794.907889,0
1576233797.4311838,0
1576233800.0765662,0
1576233802.6005268,1
1576233802.770758,1
1576233805.245069,0
1576233807.946007,1
1576233810.410421,0
1576233813.1177166,1
1576233815.5790572,0
1576233818.2809253,0
1576233818.4422905,0
1576233820.7566571,0
1576233823.6181438,1
1576233823.7896028,0
1576233825.9262266,0
1576233828.9653032,0
1576233831.0965986,0
1576233834.1349454,0
1576233836.2652032,0
1576233839.308946,0
1576233841.4314835,0
1576233844.483696,0
1576233846.605296,0
1576233849.660559,0
1576233851.781429,0
1576233854.827563,1
1576233854.9992805,0
1576233856.945211,0
1576233860.1682928,0
1576233862.112662,1
1576233862.2873726,1
1576233865.3397446,0
1576233867.4569235,0
1576233867.629146,0
1576233870.507619,0
1576233872.812173,1
1576233872.9803724,1
1576233875.6768012,0
1576233878.152102,0
1576233878.3165476,0
1576233880.8432784,0
1576233883.4913945,1
1576233883.6598742,0
1576233886.0118256,1
1576233886.1791134,0
1576233888.8301146,1
1576233888.9952857,0
1576233891.3448439,0
1576233894.164011,0
1576233896.514036,0
1576233899.3267655,0
1576233901.681191,1
1576233901.8471422,0
1576233904.492751,0
1576233907.0114748,0
1576233909.6651926,1
1576233909.8329442,0
1576233912.178467,1
1576233912.3368347,0
1576233914.9933035,0
1576233917.5070097,0
1576233920.1668873,0
1576233922.680436,1
1576233922.848536,1
1576233925.3412726,1
1576233925.5119815,0
1576233928.0295727,1
1576233930.6845229,1
1576233930.8566725,0
1576233933.205586,0
1576233933.3767016,1
1576233936.0308294,0
1576233938.554522,0
1576233938.719892,1
1576233941.196556,1
1576233941.3614619,1
1576233943.8979437,1
1576233946.5268927,1
1576233949.0651307,1
1576233951.6925516,1
1576233954.2291174,1
1576233956.858519,1
1576233959.4075568,1
1576233962.0245237,0
1576233962.1859627,1
1576233964.5767925,1
1576233967.3502235,1
1576233969.7459168,1
1576233972.5210934,1
1576233974.9085534,1
1576233977.7025754,1
1576233980.0785053,1
1576233982.883315,1
1576233985.2471528,1
1576233988.0639985,1
1576233990.4137769,1
1576233993.2377698,1
1576233995.5820394,1
1576233998.4153078,1
1576234000.7533388,1
1576234003.5962062,1
1576234005.9220042,1
1576234008.7656279,1
1576234011.0898695,1
1576234013.9331884,1
1576234016.2596214,1
1576234019.1189277,1
1576234021.4230459,1
1576234024.2833962,1
1576234026.5875804,1
1576234029.4574308,1
1576234031.7513742,1
1576234034.6372178,1
1576234036.921818,1
1576234039.8065648,1
1576234042.1075075,1
1576234044.9760664,1
1576234047.285967,1
1576234050.1457098,1
1576234052.4702585,1
1576234055.3138778,1
1576234057.6492503,1
1576234060.4832432,1
1576234062.832458,1
1576234065.6522954,1
1576234068.0095847,1
1576234070.8273027,1
1576234073.1939697,1
1576234076.008209,1
1576234078.3751116,1
1576234081.176903,1
1576234083.5391037,1
1576234086.3460038,1
1576234088.7037988,1
1576234091.5152323,1
1576234093.8717077,1
1576234096.6840897,1
1576234099.0412788,1
1576234101.8506832,1
1576234104.2108364,1
1576234107.0159302,1
1576234109.3785114,1
1576234112.188038,1
1576234114.5608835,1
1576234117.3968942,1
1576234119.7295892,1
1576234122.5770736,1
1576234124.8978562,1
1576234127.7553391,1
1576234130.0673563,1
1576234132.951895,1
1576234135.2370846,1
1576234138.1353474,1
1576234140.404819,1
1576234143.3176758,1
1576234145.5728836,1
1576234148.484319,1
1576234150.739734,1
1576234153.6676776,1
1576234155.9075046,1
1576234158.8364258,1
1576234161.0773904,1
1576234164.0037415,1
1576234166.2478974,1
1576234169.1724045,1
1576234171.4188309,1
1576234174.3429925,1
1576234176.58274,1
1576234179.5140283,1
1576234181.7531497,1
1576234184.6864169,1
1576234186.9233682,1
1576234189.855323,1
1576234192.0914123,1
1576234195.0236876,1
1576234197.2725146,1
1576234200.195462,1
1576234202.4437652,1
1576234205.3698828,1
1576234207.61936,1
1576234210.5366082,1
1576234212.7958145,1
1576234215.7168007,1
1576234217.9863083,1
1576234220.8864317,1
1576234223.171914,1
1576234226.0537431,1
1576234228.3570364,1
1576234231.2287965,1
1576234233.5431414,1
1576234236.3991153,1
1576234238.7140388,1
1576234241.5640404,1
1576234243.8978891,1
1576234246.7312672,1
1576234249.069136,1
1576234251.911984,1
1576234254.231728,1
1576234257.0834506,1
1576234259.3988285,1
1576234262.269472,1
1576234264.5848725,1
1576234267.4516585,1
1576234269.768282,1
1576234272.638473,1
1576234274.9377236,1
1576234277.822022,1
1576234280.1076174,1
1576234283.002282,1
1576234285.293697,1
1576234288.182448,1
1576234290.4766994,1
1576234293.363627,1
1576234295.6418948,1
1576234298.5497003,1
1576234300.8114686,1
1576234303.7200084,1
1576234305.9815733,1
1576234308.8903437,1
1576234311.1484156,1
1576234314.0631151,1
1576234316.3172178,1
1576234319.2322633,1
1576234321.4913533,1
1576234324.408288,1
1576234326.6595724,1
1576234329.5804317,1
1576234331.8310401,1
1576234334.7478318,1
1576234337.001876,1
1576234339.9187512,1
1576234342.1753025,1
1576234345.084632,1
1576234347.354257,1
1576234350.2558026,1
1576234352.5345511,1
1576234355.4269,1
1576234357.7155964,1
1576234360.6029148,1
1576234362.8946385,1
1576234365.7718916,1
1576234368.0768328,1
1576234370.9421606,1
1576234373.261835,1
1576234376.1120937,1
1576234378.4462996,1
1576234381.2821245,1
1576234383.6298382,1
1576234386.4524755,1
1576234388.798929,1
1576234391.619736,1
1576234393.9694707,1
1576234396.7881002,1
1576234399.137672,1
1576234401.9576635,1
1576234404.3071237,1
1576234407.1277294,1
1576234409.4781768,1
1576234412.2945304,1
1576234414.6443334,1
1576234417.4702725,1
1576234419.8317459,1
1576234422.6417396,1
1576234425.0227084,1
1576234427.8203995,1
1576234430.2087715,1
1576234433.004834,1
1576234435.3793912,1
1576234438.1827288,1
1576234440.550286,1
1576234443.3644366,1
1576234445.7334437,1
1576234448.5536664,1
1576234450.8965957,1
1576234453.740361,1
1576234456.0833564,1
1576234458.9105303,1
1576234461.2539191,1
1576234464.0800266,1
1576234466.4237292,1
1576234469.2491908,1
1576234471.5926,1
1576234474.4200609,1
1576234476.7580523,1
1576234479.5957086,1
1576234481.927651,1
1576234484.7653077,1
1576234487.0992427,1
1576234489.9355288,1
1576234492.2851179,1
1576234495.1069293,1
1576234497.4576657,1
1576234500.2707155,1
1576234502.6295118,1
1576234505.4467168,1
1576234507.801845,1
1576234510.6168315,1
1576234512.992375,1
1576234515.7875612,1
1576234518.1657875,1
1576234520.957128,1
1576234523.3479507,1
1576234526.1271431,1
1576234528.5330436,1
1576234531.2943242,1
1576234533.7019536,1
1576234536.473652,1
1576234538.887972,1
1576234541.6406713,1
1576234544.0642161,1
1576234546.810914,1
1576234549.2353008,1
1576234551.9810138,1
1576234554.4038074,1
1576234557.149433,1
1576234559.5794964,1
1576234562.3292758,1
1576234564.751905,1
1576234567.510677,1
1576234569.9202619,1
1576234572.6876633,1
1576234575.090887,1
1576234577.8713624,1
1576234580.261255,1
1576234583.0512688,1
1576234585.4284468,1
1576234588.2244744,1
1576234590.604555,1
1576234593.4010873,1
1576234595.7716706,1
1576234598.5874624,1
1576234600.9427564,1
1576234603.758648,1
1576234606.112746,1
1576234608.9258215,1
1576234611.2818723,1
1576234614.0979648,1
1576234616.453141,1
1576234619.2655568,1
1576234621.62494,1
1576234624.4333415,1
1576234626.7951357,1
1576234629.603512,1
1576234631.9654477,1
1576234634.7737465,1
1576234637.1330335,1
1576234639.944081,1
1576234642.3150272,1
1576234645.114249,1
1576234647.5001922,1
1576234650.2845001,1
1576234652.6779914,1
1576234655.459161,1
1576234657.8605464,1
1576234660.625382,1
1576234663.0490909,1
1576234665.7966783,1
1576234668.230692,1
1576234670.9674957,1
1576234673.4110036,1
1576234676.1433902,1
1576234678.5985253,1
1576234681.3123236,1
1576234683.7672057,1
1576234686.4830422,1
1576234688.9377863,1
1576234691.6549752,1
1576234694.1084888,1
1576234696.8267875,1
