timestamp,status_code
1576195474.1132362,0
1576195474.119958,0
1576195474.1456025,0
1576195474.1549454,0
1576195474.165414,0
1576195479.207544,0
1576195479.2273443,0
1576195479.2321258,0
1576195479.244923,0
1576195479.2613199,0
1576195484.2841594,0
1576195484.2933414,0
1576195484.3092709,0
1576195484.3204708,0
1576195484.3297772,0
1576195489.355484,0
1576195489.361879,0
1576195489.3736176,0
1576195489.3819087,0
1576195489.390724,0
1576195494.444459,0
1576195494.4560819,0
1576195494.4614904,0
1576195494.471113,0
1576195494.4764721,0
