timestamp,policy
1576199452.7961993,1
1576199457.6110485,1
1576199457.9948413,1
1576199462.7880213,1
1576199463.1723597,1
1576199467.9605796,1
1576199468.3497548,1
1576199473.1549616,1
1576199473.5244117,1
1576199478.3311322,1
1576199478.7263834,1
1576199483.505878,1
1576199483.8992598,1
1576199488.6788857,1
1576199489.0766752,1
1576199493.8568614,1
1576199494.2856898,1
1576199499.046844,1
1576199499.4877648,1
1576199504.2248116,1
1576199504.6943064,1
1576199509.427393,1
1576199509.9031236,1
1576199514.632639,1
1576199515.1019697,1
1576199519.829539,1
1576199520.3106368,1
1576199525.0332298,1
1576199525.5045345,1
1576199530.2381501,1
1576199530.6996167,1
1576199535.4357328,1
1576199535.9033985,1
1576199540.6271248,1
1576199541.0955958,1
1576199545.8260849,1
1576199546.2911036,1
1576199551.02623,1
1576199551.493404,1
1576199556.2254426,1
1576199556.6974726,1
1576199561.4206662,1
1576199561.87185,1
1576199566.6231964,1
1576199567.04631,1
1576199571.8207726,1
1576199572.2231417,1
1576199577.0210912,1
1576199577.4242253,1
1576199582.1964185,1
1576199582.627019,1
1576199587.3988705,1
1576199587.8012033,1
1576199592.5864813,1
1576199593.0038412,1
1576199597.7600248,1
1576199598.2030234,1
1576199602.938892,1
1576199603.390623,1
1576199608.1171377,1
1576199608.5910418,1
1576199613.287565,1
1576199613.7785604,1
1576199618.486273,1
1576199618.9526708,1
1576199623.6592772,1
1576199624.1273644,1
1576199628.8331294,1
1576199629.3195145,1
1576199634.0181296,1
1576199634.5096958,1
1576199639.2034192,1
1576199639.7138238,1
1576199644.4053695,1
1576199644.9051986,1
1576199649.606025,1
1576199650.1100838,1
1576199654.8087177,1
1576199655.3171496,1
1576199660.0023239,1
1576199660.5153885,1
1576199665.1952093,1
1576199665.724026,1
1576199670.3989866,1
1576199670.9318714,1
1576199675.596491,1
1576199676.131431,1
1576199680.794409,1
1576199681.3255155,1
1576199686.007427,1
1576199686.527621,1
1576199691.2089183,1
1576199691.7072403,1
1576199696.4111056,1
1576199696.881269,1
1576199701.611825,1
1576199702.0590038,1
1576199706.792379,1
1576199707.2357504,1
1576199711.970322,1
1576199712.423023,1
1576199717.1483645,1
1576199717.6235907,1
1576199722.3265822,1
1576199722.8020332,1
1576199727.530152,1
1576199727.979845,1
1576199732.7149954,1
1576199733.1844478,1
1576199737.8984509,1
1576199738.3672433,1
1576199743.076299,1
1576199743.554658,1
1576199748.253978,1
1576199748.733336,1
1576199753.4551508,1
1576199753.9106545,1
1576199758.6280217,1
1576199759.0953825,1
1576199763.8074722,1
1576199764.295546,1
1576199768.9853332,1
1576199769.4750998,1
1576199774.1666343,1
1576199774.663449,1
1576199779.3695421,1
1576199779.867216,1
1576199784.574624,1
1576199785.08523,1
1576199789.7843072,1
1576199790.2887332,1
1576199794.9850726,1
1576199795.4889069,1
1576199800.2090611,1
1576199800.6828127,1
1576199805.4067447,1
1576199805.8814077,1
1576199810.6139638,1
1576199811.080421,1
1576199815.805624,1
1576199816.2616231,1
1576199821.0135393,1
1576199821.4604006,1
1576199826.2107556,1
1576199826.6640537,1
1576199831.4063601,1
1576199831.8383806,1
1576199836.6087945,1
1576199837.0185099,1
1576199841.785111,1
1576199842.2015495,1
1576199846.9603894,1
1576199847.4026105,1
1576199852.1424127,1
1576199852.5856178,1
1576199857.3215766,1
1576199857.7837622,1
1576199862.5054872,1
1576199862.9577663,1
1576199867.6820734,1
1576199868.1505578,1
1576199872.8650649,1
1576199873.3266733,1
1576199878.0639675,1
1576199878.5248153,1
1576199883.240615,1
1576199883.7095516,1
1576199888.4141629,1
1576199888.8873088,1
1576199893.5907812,1
1576199894.06329,1
1576199898.783571,1
1576199899.263105,1
1576199903.9605594,1
1576199904.4618168,1
1576199909.1358159,1
1576199909.6485233,1
1576199914.3379474,1
1576199914.8388429,1
1576199919.533682,1
1576199920.039498,1
1576199924.7326903,1
1576199925.248432,1
1576199929.9332309,1
1576199930.4535851,1
1576199935.1397097,1
1576199935.6561246,1
1576199940.3438256,1
1576199940.8568494,1
1576199945.5483906,1
1576199946.056602,1
1576199950.7471542,1
1576199951.256305,1
1576199955.9582586,1
1576199956.4548376,1
1576199961.1620424,1
1576199961.6588433,1
1576199966.359675,1
1576199966.836886,1
1576199971.560952,1
1576199972.0401454,1
1576199976.759564,1
1576199977.2156339,1
1576199981.9327974,1
1576199982.4076095,1
1576199987.1118164,1
1576199987.583745,1
1576199992.2901838,1
1576199992.7704797,1
1576199997.462063,1
1576199997.9706986,1
1576200002.6485188,1
1576200003.1448038,1
1576200007.8348484,1
1576200008.320758,1
1576200013.0218122,1
1576200013.5214539,1
1576200018.1946714,1
1576200018.7073674,1
1576200023.369594,1
1576200023.8937788,1
1576200028.5468554,1
1576200029.079965,1
1576200033.720841,1
1576200034.2792752,1
1576200038.8974707,1
1576200039.4582603,1
1576200044.0742521,1
1576200044.6509078,1
1576200049.2826607,1
1576200049.8542337,1
1576200054.4574707,1
1576200055.0526903,1
1576200059.658829,1
1576200060.2606726,1
1576200064.863244,1
1576200065.4569676,1
1576200070.0684252,1
1576200070.6463213,1
1576200075.2522116,1
1576200075.8243704,1
1576200080.4511921,1
1576200081.0202615,1
1576200085.6570547,1
1576200086.2241178,1
1576200090.875133,1
1576200091.4243906,1
1576200096.079271,1
1576200096.6220465,1
1576200101.2751408,1
1576200101.8254216,1
1576200106.475159,1
1576200107.0034564,1
1576200111.6802993,1
1576200112.1887507,1
1576200116.8594708,1
1576200117.372113,1
1576200122.0393202,1
1576200122.551075,1
1576200127.2174468,1
1576200127.739142,1
1576200132.4049911,1
1576200132.9269297,1
1576200137.582379,1
1576200138.1054907,1
1576200142.787077,1
1576200143.2931912,1
1576200147.9734056,1
1576200148.4675157,1
1576200153.1510909,1
1576200153.6526244,1
1576200158.3266685,1
1576200158.8529072,1
1576200163.5001478,1
1576200164.0420022,1
1576200168.6781702,1
1576200169.247614,1
1576200173.8510108,1
1576200174.4388163,1
1576200179.0293348,1
1576200179.6519742,1
1576200184.244582,1
1576200184.859002,1
1576200189.425072,1
1576200190.06648,1
1576200194.6141717,1
1576200195.2628236,1
1576200199.820705,1
1576200200.469446,1
1576200205.0233665,1
1576200205.6688604,1
1576200210.2170818,1
1576200210.8748486,1
1576200215.4155412,1
1576200216.0810292,1
1576200220.6196253,1
1576200221.2813463,1
1576200225.833599,1
1576200226.475356,1
1576200231.040532,1
1576200231.680033,1
1576200236.2428632,1
1576200236.858036,1
1576200241.4397023,1
1576200242.0445714,1
1576200246.6409376,1
1576200247.2235923,1
1576200251.8457901,1
1576200252.3991897,1
1576200257.024857,1
1576200257.5754523,1
1576200262.198282,1
1576200262.758808,1
1576200267.374483,1
1576200267.9378688,1
1576200272.5506015,1
1576200273.1173873,1
1576200277.7499692,1
1576200278.2950451,1
1576200282.9240668,1
1576200283.475868,1
1576200288.101953,1
1576200288.6535559,1
1576200293.280056,1
1576200293.8590915,1
1576200298.4574656,1
1576200299.0657163,1
1576200303.6357195,1
1576200304.2690237,1
1576200308.8146403,1
1576200309.4488425,1
1576200313.9942288,1
1576200314.6429014,1
1576200319.1731546,1
1576200319.8448136,1
1576200324.3531675,1
1576200325.0458608,1
1576200329.5547974,1
1576200330.2634265,1
1576200334.7740712,1
1576200335.4695559,1
1576200339.975581,1
1576200340.6637187,1
1576200345.1794603,1
1576200345.862014,1
1576200350.3868332,1
1576200351.0615246,1
1576200355.5934074,1
1576200356.2672048,1
1576200360.7952254,1
1576200361.4645567,1
1576200365.9986758,1
1576200366.6681833,1
1576200371.2018628,1
1576200371.8421223,1
1576200376.4005089,1
1576200377.019632,1
1576200381.6010332,1
1576200382.1930993,1
1576200386.7851973,1
1576200387.3678398,1
1576200391.96548,1
1576200392.5420377,1
1576200397.144302,1
1576200397.7200654,1
1576200402.320811,1
1576200402.8967435,1
1576200407.4962387,1
1576200408.0736353,1
1576200412.6963422,1
1576200413.2469404,1
1576200417.8695269,1
1576200418.4231184,1
1576200423.04501,1
1576200423.600067,1
1576200428.2247348,1
1576200428.7786412,1
1576200433.399374,1
1576200433.9667947,1
1576200438.59711,1
1576200439.1453311,1
1576200443.7747753,1
1576200444.3361516,1
1576200448.974792,1
1576200449.5401242,1
1576200454.1798768,1
1576200454.7430747,1
1576200459.3627155,1
1576200459.9631348,1
1576200464.5531561,1
1576200465.1625543,1
1576200469.747378,1
1576200470.3690279,1
1576200474.9488287,1
1576200475.5890393,1
1576200480.144449,1
1576200480.7893167,1
1576200485.3312697,1
1576200485.9595666,1
1576200490.4985597,1
1576200491.1276855,1
1576200495.6684647,1
1576200496.2986915,1
1576200500.8378313,1
1576200501.4656274,1
1576200506.0082338,1
1576200506.6330364,1
1576200511.174963,1
1576200511.7997994,1
1576200516.3387458,1
1576200516.9631388,1
1576200521.5056858,1
1576200522.1295369,1
1576200526.6718626,1
1576200527.2931228,1
1576200531.8387341,1
1576200532.4598796,1
1576200537.0026588,1
1576200537.6257937,1
1576200542.1707652,1
1576200542.7961972,1
1576200547.3391387,1
1576200547.9653375,1
1576200552.506506,1
1576200553.1273675,1
1576200557.6695907,1
1576200558.2981317,1
1576200562.8396633,1
1576200563.468558,1
1576200568.0099628,1
1576200568.639049,1
1576200573.1770144,1
1576200573.8051226,1
1576200578.3464732,1
1576200578.9709451,1
1576200583.5141685,1
1576200584.140068,1
1576200588.6841862,1
1576200589.307386,1
1576200593.8549092,1
1576200594.4742544,1
